sentence_id,domain_category,english_text,sesotho_text
801,HIV,My doctor changed my HIV medicine and I want to know why.,
802,HIV,I have been on HIV treatment for one year and I feel completely normal.,
803,HIV,I want to know if my HIV medicine will affect my contraceptive pill.,
804,HIV,I am breastfeeding my baby and I want to know if my HIV medicine is safe for the baby.,
805,HIV,I have been told my CD4 count is 45 and I am very scared.,
806,HIV,I have been feeling much better since I started cotrimoxazole.,
807,HIV,I do not understand why I need to take cotrimoxazole if I am already on HIV medicine.,
808,HIV,I was told I have TB and HIV and I do not know which medicine to take first.,
809,HIV,I completed my TB treatment six months ago but I am still coughing.,
810,HIV,I have sores around my mouth and I think it is related to my HIV.,
811,HIV,I have been having severe headaches and I am HIV-positive with a low CD4 count.,
812,HIV,I am a mother of three children and I just found out I have HIV.,
813,HIV,I want to protect my husband from getting HIV from me.,
814,HIV,I am HIV-positive and I want to know if I can still have a healthy baby.,
815,HIV,I have been living positively with HIV for fifteen years and I am proud of how far I have come.,
816,HIV,Your HIV medicine is working very well and your viral load is undetectable.,
817,HIV,You need to come back to the clinic in three months for your next viral load test.,
818,HIV,It is very important that you take your HIV medicine every day without missing a dose.,
819,HIV,Your CD4 count has improved significantly since you started treatment.,
820,HIV,We need to change your HIV medicine because your viral load is still high.,
821,HIV,I am going to refer you to a specialist because of your low CD4 count.,
822,HIV,You should bring your medicine to every clinic visit so we can check that you are taking it correctly.,
823,HIV,We are going to test you for TB today because you have been coughing for more than two weeks.,
824,HIV,Your baby's HIV test has come back negative which is wonderful news.,
825,HIV,You are doing very well on your HIV treatment and you should continue taking it every day.,
826,HIV,Provider-initiated testing and counselling normalises HIV testing in clinical settings.,
827,HIV,Pre-test counselling explains the purpose of the HIV test and what the results mean.,
828,HIV,Post-test counselling provides support and guidance regardless of the HIV test result.,
829,HIV,A reactive HIV rapid test must be confirmed with a second different rapid test.,
830,HIV,HIV self-test kits are available at pharmacies and some clinics.,
831,HIV,A positive HIV self-test result must always be confirmed at a health facility.,
832,HIV,HIV testing during pregnancy is offered at the first antenatal visit.,
833,HIV,Repeat HIV testing in the third trimester is recommended for HIV-negative pregnant women.,
834,HIV,Index case testing offers HIV tests to sexual partners and children of newly diagnosed people.,
835,HIV,Social network testing reaches people who would not otherwise test for HIV.,
836,HIV,Mobile HIV testing units bring testing services to communities and workplaces.,
837,HIV,HIV testing campaigns during public events increase testing uptake.,
838,HIV,Knowing your HIV status is the first step to protecting yourself and others.,
839,HIV,HIV testing is confidential and your results will not be shared without your consent.,
840,HIV,Disclosing your HIV status to a trusted person can reduce isolation and improve wellbeing.,
841,HIV,HIV disclosure to a sexual partner is important to prevent transmission.,
842,HIV,"Disclosure counselling helps people decide when, how, and to whom to disclose their HIV status.",
843,HIV,Children living with HIV should be told their status in an age-appropriate way.,
844,HIV,Disclosure of HIV status to children should be done gradually and with professional support.,
845,HIV,Fear of rejection and violence can make HIV disclosure very difficult.,
846,HIV,Healthcare providers should support patients through the disclosure process.,
847,HIV,Assisted disclosure involves a healthcare worker helping a patient tell their partner about their HIV status.,
848,HIV,People should never be forced to disclose their HIV status against their will.,
849,HIV,Workplace disclosure of HIV status is a personal decision and cannot be required by an employer.,
850,HIV,"Adolescents living with HIV face unique challenges including stigma, disclosure, and transition to adult care.",
851,HIV,Transition from paediatric to adult HIV care is a critical period that requires careful planning.,
852,HIV,Adolescents should be involved in decisions about their HIV care.,
853,HIV,Youth-friendly HIV services are designed to meet the specific needs of adolescents.,
854,HIV,Peer support groups for HIV-positive adolescents improve adherence and mental health.,
855,HIV,School-based HIV education programmes reduce risky behaviour in adolescents.,
856,HIV,Comprehensive sexuality education includes HIV prevention as a core component.,
857,HIV,Adolescents have the right to access HIV testing and treatment without parental consent in many countries.,
858,HIV,HIV-positive adolescents who are virally suppressed can live full and healthy lives.,
859,HIV,Substance use among adolescents increases HIV risk and should be addressed in prevention programmes.,
860,HIV,Older adults are often overlooked in HIV prevention and testing programmes.,
861,HIV,HIV in older adults is frequently diagnosed late because clinicians do not consider it.,
862,HIV,Older adults living with HIV have higher rates of depression and social isolation.,
863,HIV,Cognitive decline is more common in older people living with HIV.,
864,HIV,ART dosing may need to be adjusted in older adults with kidney or liver impairment.,
865,HIV,Older adults living with HIV should be screened for frailty at every clinic visit.,
866,HIV,Comprehensive geriatric assessment is increasingly relevant for older people living with HIV.,
867,HIV,Retirement and bereavement can trigger depression in older people living with HIV.,
868,HIV,Sexual health remains important for older adults living with HIV.,
869,HIV,Older adults should be included in HIV clinical trials to ensure treatments are appropriate for them.,
870,HIV,HIV stigma is a violation of human rights and a barrier to ending the HIV epidemic.,
871,HIV,Contact-based education where people living with HIV share their stories reduces stigma.,
872,HIV,Healthcare worker stigma towards people living with HIV must be actively addressed.,
873,HIV,Stigma reduction training for healthcare workers improves quality of HIV care.,
874,HIV,Self-stigma occurs when a person internalises negative beliefs about their HIV status.,
875,HIV,Community-level stigma reduction programmes create supportive environments for people living with HIV.,
876,HIV,Media campaigns that show people living with HIV as healthy and productive reduce stigma.,
877,HIV,Language matters in HIV — avoid terms like AIDS victim or HIV sufferer.,
878,HIV,Use people-first language such as person living with HIV rather than HIV patient.,
879,HIV,Stigma and discrimination against people living with HIV are illegal in many countries.,
880,HIV,HIV-positive women have the same right to choose whether to have children as HIV-negative women.,
881,HIV,Contraceptive counselling should be offered to all HIV-positive women of reproductive age.,
882,HIV,Dual protection using condoms and contraception prevents both HIV transmission and unintended pregnancy.,
883,HIV,Hormonal contraception does not increase the risk of HIV acquisition.,
884,HIV,Intrauterine devices are safe and effective for HIV-positive women.,
885,HIV,Cervical cancer screening should be done annually for HIV-positive women.,
886,HIV,HPV vaccination is recommended for HIV-positive girls and young women.,
887,HIV,HIV-positive women have a higher risk of cervical cancer due to immune suppression.,
888,HIV,Menopause may occur earlier in women living with HIV.,
889,HIV,Hormone replacement therapy for menopause is generally safe for HIV-positive women on ART.,
890,HIV,People living with HIV have a higher risk of certain cancers including Kaposi sarcoma and lymphoma.,
891,HIV,Kaposi sarcoma is caused by human herpesvirus 8 and is more common in people with low CD4 counts.,
892,HIV,Non-Hodgkin lymphoma is an AIDS-defining cancer that occurs at low CD4 counts.,
893,HIV,ART reduces the risk of AIDS-defining cancers by restoring immune function.,
894,HIV,Chronic pain is common in people living with HIV and requires assessment and management.,
895,HIV,Peripheral neuropathy causes burning and tingling in the feet and is common in people living with HIV.,
896,HIV,"HIV-associated neurocognitive disorder affects memory, concentration, and daily functioning.",
897,HIV,Sleep disturbances are more common in people living with HIV and affect quality of life.,
898,HIV,Fatigue is one of the most commonly reported symptoms in people living with HIV.,
899,HIV,Sub-Saharan Africa accounts for more than two thirds of all people living with HIV globally.,
900,HIV,Eastern and southern Africa has the highest HIV burden of any region in the world.,
901,HIV,South Africa has the largest HIV epidemic in the world with over seven million people living with HIV.,
902,HIV,HIV incidence has declined significantly in sub-Saharan Africa over the past two decades.,
903,HIV,AIDS-related deaths have declined by more than 60 percent since the peak in 2004.,
