sentence_id,domain_category,english_text,sesotho_text
4201,Maternal and Child Health,My child has been vomiting and has diarrhoea.,
4202,Maternal and Child Health,I was told to give my child oral rehydration solution.,
4203,Maternal and Child Health,I was shown how to prepare oral rehydration solution at home.,
4204,Maternal and Child Health,My child has been admitted to hospital for severe dehydration.,
4205,Maternal and Child Health,My child has been having a high fever for three days.,
4206,Maternal and Child Health,My child was tested for malaria at the clinic.,
4207,Maternal and Child Health,My child was diagnosed with malaria and given treatment.,
4208,Maternal and Child Health,My child has been coughing for more than two weeks.,
4209,Maternal and Child Health,My child was tested for TB at the clinic.,
4210,Maternal and Child Health,My child was diagnosed with TB and started on treatment.,
4211,Maternal and Child Health,My child has been given TB preventive therapy.,
4212,Maternal and Child Health,My child was tested for HIV at the clinic.,
4213,Maternal and Child Health,My child tested positive for HIV and was started on ART.,
4214,Maternal and Child Health,My child has been on ART for six months and is doing well.,
4215,Maternal and Child Health,I was told to give my child their ART medication every day.,
4216,Maternal and Child Health,My child has been having difficulty breathing.,
4217,Maternal and Child Health,My child was diagnosed with pneumonia at the clinic.,
4218,Maternal and Child Health,My child was admitted to hospital for pneumonia treatment.,
4219,Maternal and Child Health,My child has been having ear pain and discharge.,
4220,Maternal and Child Health,My child was diagnosed with an ear infection.,
4221,Maternal and Child Health,My child has been having eye discharge and redness.,
4222,Maternal and Child Health,My child was diagnosed with conjunctivitis.,
4223,Maternal and Child Health,My child has a skin rash all over the body.,
4224,Maternal and Child Health,My child has been diagnosed with chickenpox.,
4225,Maternal and Child Health,My child has a rash and fever and was diagnosed with measles.,
4226,Maternal and Child Health,My child has not been vaccinated against measles.,
4227,Maternal and Child Health,My child has been having convulsions with a high fever.,
4228,Maternal and Child Health,My child was diagnosed with febrile convulsions.,
4229,Maternal and Child Health,My child has been having seizures and I am very worried.,
4230,Maternal and Child Health,My child was referred to the hospital for further investigation.,
4231,Maternal and Child Health,My child has been diagnosed with a heart condition.,
4232,Maternal and Child Health,My child has been referred to a paediatric specialist.,
4233,Maternal and Child Health,My child has been diagnosed with cerebral palsy.,
4234,Maternal and Child Health,My child has been referred to a physiotherapist.,
4235,Maternal and Child Health,My child has a developmental delay and needs assessment.,
4236,Maternal and Child Health,My child has been referred to a speech therapist.,
4237,Maternal and Child Health,My child has been diagnosed with autism spectrum disorder.,
4238,Maternal and Child Health,My child has been struggling at school because of a learning disability.,
4239,Maternal and Child Health,My child has been referred to an occupational therapist.,
4240,Maternal and Child Health,I was told my child needs glasses for poor eyesight.,
4241,Maternal and Child Health,My child has been diagnosed with hearing loss.,
4242,Maternal and Child Health,My child has been referred to an audiologist.,
4243,Maternal and Child Health,My child has been diagnosed with sickle cell disease.,
4244,Maternal and Child Health,My child has been having frequent painful crises.,
4245,Maternal and Child Health,My child has been admitted to hospital for a sickle cell crisis.,
4246,Maternal and Child Health,My child has been diagnosed with asthma.,
4247,Maternal and Child Health,My child uses an inhaler for asthma.,
4248,Maternal and Child Health,My child has been having frequent asthma attacks.,
4249,Maternal and Child Health,My child was given a nebuliser treatment at the clinic.,
4250,Maternal and Child Health,My child has been diagnosed with eczema.,
4251,Maternal and Child Health,My child has been prescribed a cream for eczema.,
4252,Maternal and Child Health,My child has been diagnosed with a urinary tract infection.,
4253,Maternal and Child Health,My child has been given antibiotics for the infection.,
4254,Maternal and Child Health,My child swallowed a foreign object and needs urgent care.,
4255,Maternal and Child Health,My child burned their hand and needs treatment.,
4256,Maternal and Child Health,My child fell and has a suspected broken arm.,
4257,Maternal and Child Health,My child was bitten by a dog and needs a rabies injection.,
4258,Maternal and Child Health,My child has been having night sweats and weight loss.,
4259,Maternal and Child Health,I would like advice on feeding my six-month-old baby.,
4260,Maternal and Child Health,I have started introducing solid foods to my baby.,
4261,Maternal and Child Health,I was told to start with soft porridge and mashed vegetables.,
4262,Maternal and Child Health,I was advised to introduce one new food at a time.,
4263,Maternal and Child Health,I was told to avoid adding salt or sugar to my baby's food.,
4264,Maternal and Child Health,I was told to give my baby a variety of foods every day.,
4265,Maternal and Child Health,I was advised to continue breastfeeding alongside solid foods.,
4266,Maternal and Child Health,I was told to give my baby small frequent meals.,
4267,Maternal and Child Health,I was told to give my baby foods rich in iron.,
4268,Maternal and Child Health,"I was advised to give my baby eggs, meat, and legumes.",
4269,Maternal and Child Health,I was told to give my baby fruits and vegetables every day.,
4270,Maternal and Child Health,I was advised to give my baby full-fat dairy products.,
4271,Maternal and Child Health,I was told to give my baby clean safe drinking water.,
4272,Maternal and Child Health,I was told to wash my hands before preparing my baby's food.,
4273,Maternal and Child Health,I was advised to use clean utensils when feeding my baby.,
4274,Maternal and Child Health,I was told to store my baby's food safely to prevent contamination.,
4275,Maternal and Child Health,I was told not to give my baby honey before one year of age.,
4276,Maternal and Child Health,I was told not to give my baby cow's milk before one year.,
4277,Maternal and Child Health,I was told not to give my baby sugary drinks or juice.,
4278,Maternal and Child Health,I was told not to give my baby tea or coffee.,
4279,Maternal and Child Health,I was told my baby should be walking by twelve months.,
4280,Maternal and Child Health,My baby is fifteen months old and is not yet walking.,
4281,Maternal and Child Health,My baby is not yet talking at eighteen months.,
4282,Maternal and Child Health,I was told my child's development is on track.,
4283,Maternal and Child Health,I was told my child has a developmental delay.,
4284,Maternal and Child Health,I was referred to an early childhood development centre.,
4285,Maternal and Child Health,I was told to stimulate my baby with play and talking.,
4286,Maternal and Child Health,I was advised to read to my child every day.,
4287,Maternal and Child Health,I was told that play is important for my child's development.,
4288,Maternal and Child Health,I was advised to limit screen time for my young child.,
4289,Maternal and Child Health,I was told to ensure my child gets enough sleep every night.,
