sentence_id,domain_category,english_text,sesotho_text
801,HIV,My doctor changed my HIV medicine and I want to know why.,Ngaka ea ka e fetohile meriana ea HIV ea ka mme ke batla ho tseba hobaneng.
802,HIV,I have been on HIV treatment for one year and I feel completely normal.,Ke holim'a phekolo ea HIV ka selemo se le seng mme ke ikutloa ke le molapo ka botlalo.
803,HIV,I want to know if my HIV medicine will affect my contraceptive pill.,Ke batla ho tseba hore na meriana ea HIV ea ka e tla angoa ke pilisi ea thibelo ea ho ima.
804,HIV,I am breastfeeding my baby and I want to know if my HIV medicine is safe for the baby.,Ke anyesa ngoana oa ka mme ke batla ho tseba hore na meriana ea HIV ea ka e bolokehile bakeng sa ngoana.
805,HIV,I have been told my CD4 count is 45 and I am very scared.,Ke boletsoe hore palo ea CD4 ea ka ke 45 mme ke tšaba haholo.
806,HIV,I have been feeling much better since I started cotrimoxazole.,Ke ikutloa ke ntlafetse haholo ho tloha ha ke qala cotrimoxazole.
807,HIV,I do not understand why I need to take cotrimoxazole if I am already on HIV medicine.,Ha ke utloisise hobaneng ke hloka ho nka cotrimoxazole haeba ke se ke le holim'a meriana ea HIV.
808,HIV,I was told I have TB and HIV and I do not know which medicine to take first.,Ke boletsoe hore ke na le TB le HIV mme ha ke tsebe hore na ke nke moriana ofe pele.
809,HIV,I completed my TB treatment six months ago but I am still coughing.,Ke phethetse phekolo ea TB likhoeli tse tšeletseng tse fetileng empa ke ntse ke kohoa.
810,HIV,I have sores around my mouth and I think it is related to my HIV.,Ke na le matšoao a ho ruruha haufi le molomo oa ka mme ke nahana hore a amana le HIV ea ka.
811,HIV,I have been having severe headaches and I am HIV-positive with a low CD4 count.,Ke bile le mahloko a matla a hlooho mme ke na le HIV ka palo e tlase ea CD4.
812,HIV,I am a mother of three children and I just found out I have HIV.,Ke mme oa bana ba bararo mme ke sa tsoa fumana hore ke na le HIV.
813,HIV,I want to protect my husband from getting HIV from me.,Ke batla ho sireletsa monna oa ka hore a se tšoaetsoe HIV ke nna.
814,HIV,I am HIV-positive and I want to know if I can still have a healthy baby.,Ke na le HIV mme ke batla ho tseba hore na ke ka ntse ke ba le ngoana ea phelang hantle.
815,HIV,I have been living positively with HIV for fifteen years and I am proud of how far I have come.,Ke phela hantle le HIV ka lilemo tse leshome le metso e mehlano mme ke ikantse ka bokgoni ba ka.
816,HIV,Your HIV medicine is working very well and your viral load is undetectable.,Meriana ea HIV ea hau e sebetsa hantle haholo mme viral load ea hau ha e fumanehe.
817,HIV,You need to come back to the clinic in three months for your next viral load test.,U hloka ho khutlela klinikhing ka mor'a likhoeli tse tharo bakeng sa tlhahlobo ea hau ea viral load e tlang.
818,HIV,It is very important that you take your HIV medicine every day without missing a dose.,Ho bohlokoa haholo hore u nke meriana ea HIV ea hau letsatsi le leng le le leng ntle le ho lahleheloa ke dose.
819,HIV,Your CD4 count has improved significantly since you started treatment.,Palo ea CD4 ea hau e ntlafetse haholo ho tloha ha u qala phekolo.
820,HIV,We need to change your HIV medicine because your viral load is still high.,Re hloka ho fetola meriana ea HIV ea hau hobane viral load ea hau e ntse e phahame.
821,HIV,I am going to refer you to a specialist because of your low CD4 count.,Ke tla u romela ho setsebi ka lebaka la palo ea hau e tlase ea CD4.
