sentence_id,domain_category,english_text,sesotho_text
3401,Symptoms and Complaints,I have pain in my testicles.,
3402,Symptoms and Complaints,I have irregular menstrual periods.,
3403,Symptoms and Complaints,I have very heavy menstrual bleeding.,
3404,Symptoms and Complaints,I have not had a menstrual period for three months.,
3405,Symptoms and Complaints,I have severe menstrual cramps.,
3406,Symptoms and Complaints,I have spotting between my periods.,
3407,Symptoms and Complaints,I have a lump in my breast.,
3408,Symptoms and Complaints,I have pain in my breast.,
3409,Symptoms and Complaints,I have a discharge from my nipple.,
3410,Symptoms and Complaints,I have swelling in my groin.,
3411,Symptoms and Complaints,I have pain in my groin.,
3412,Symptoms and Complaints,I have a lump in my groin.,
3413,Symptoms and Complaints,I have difficulty controlling my urine.,
3414,Symptoms and Complaints,I have been leaking urine when I cough.,
3415,Symptoms and Complaints,I have been leaking urine when I sneeze.,
3416,Symptoms and Complaints,I have been leaking urine when I exercise.,
3417,Symptoms and Complaints,I have a feeling that my bladder is never empty.,
3418,Symptoms and Complaints,I have a sudden urge to urinate that I cannot control.,
3419,Symptoms and Complaints,I have pain in my kidneys.,
3420,Symptoms and Complaints,I have swelling in my ankles and feet.,
3421,Symptoms and Complaints,I have frothy urine.,
3422,Symptoms and Complaints,I have dark brown urine.,
3423,Symptoms and Complaints,I have cloudy urine.,
3424,Symptoms and Complaints,I have urine that smells very strongly.,
3425,Symptoms and Complaints,I have very little urine output.,
3426,Symptoms and Complaints,I have no urine output at all.,
3427,Symptoms and Complaints,I have pain in my lower back that radiates to my groin.,
3428,Symptoms and Complaints,I have a feeling of pressure in my pelvis.,
3429,Symptoms and Complaints,I have pain in my ovaries.,
3430,Symptoms and Complaints,I have a lump in my abdomen.,
3431,Symptoms and Complaints,I have pain in my uterus.,
3432,Symptoms and Complaints,I have a feeling of something falling out of my vagina.,
3433,Symptoms and Complaints,I have pain in my prostate.,
3434,Symptoms and Complaints,I have difficulty achieving an erection.,
3435,Symptoms and Complaints,I have pain during ejaculation.,
3436,Symptoms and Complaints,I have blood in my semen.,
3437,Symptoms and Complaints,I have a lump in my prostate.,
3438,Symptoms and Complaints,I have difficulty with fertility.,
3439,Symptoms and Complaints,I have pain in my fallopian tubes.,
3440,Symptoms and Complaints,I have a discharge from my urethra.,
3441,Symptoms and Complaints,I have pain in my bladder.,
3442,Symptoms and Complaints,I have a feeling of fullness in my bladder.,
3443,Symptoms and Complaints,I have a feeling of burning in my bladder.,
3444,Symptoms and Complaints,I have a feeling of pressure in my bladder.,
3445,Symptoms and Complaints,I have a feeling of urgency to urinate.,
3446,Symptoms and Complaints,I have a feeling of incomplete emptying of my bladder.,
3447,Symptoms and Complaints,I have a feeling of pain in my urethra.,
3448,Symptoms and Complaints,I have a feeling of burning in my urethra.,
3449,Symptoms and Complaints,I have a feeling of pressure in my urethra.,
3450,Symptoms and Complaints,I have a feeling of urgency in my urethra.,
3451,Symptoms and Complaints,I have a feeling of incomplete emptying of my urethra.,
3452,Symptoms and Complaints,I have a feeling of pain in my kidneys.,
3453,Symptoms and Complaints,I have a feeling of burning in my kidneys.,
3454,Symptoms and Complaints,I have a feeling of pressure in my kidneys.,
3455,Symptoms and Complaints,I have a feeling of urgency related to my kidneys.,
3456,Symptoms and Complaints,I have a feeling of incomplete emptying related to my kidneys.,
3457,Symptoms and Complaints,I have a feeling of pain in my ureters.,
3458,Symptoms and Complaints,I have a feeling of burning in my ureters.,
3459,Symptoms and Complaints,I have a feeling of pressure in my ureters.,
3460,Symptoms and Complaints,I have a feeling of urgency related to my ureters.,
3461,Symptoms and Complaints,I have a feeling of incomplete emptying related to my ureters.,
3462,Symptoms and Complaints,I have a feeling of pain in my renal pelvis.,
3463,Symptoms and Complaints,I have a feeling of burning in my renal pelvis.,
3464,Symptoms and Complaints,I have a feeling of pressure in my renal pelvis.,
3465,Symptoms and Complaints,I have a feeling of urgency related to my renal pelvis.,
3466,Symptoms and Complaints,I have a feeling of pain in my renal cortex.,
3467,Symptoms and Complaints,I have a feeling of burning in my renal cortex.,
3468,Symptoms and Complaints,I have a feeling of pressure in my renal cortex.,
3469,Symptoms and Complaints,I have a feeling of urgency related to my renal cortex.,
3470,Symptoms and Complaints,I have a feeling of pain in my renal medulla.,
3471,Symptoms and Complaints,I have a feeling of burning in my renal medulla.,
3472,Symptoms and Complaints,I have a feeling of pressure in my renal medulla.,
3473,Symptoms and Complaints,I have a feeling of urgency related to my renal medulla.,
3474,Symptoms and Complaints,I have a feeling of pain in my renal capsule.,
3475,Symptoms and Complaints,I have a feeling of burning in my renal capsule.,
3476,Symptoms and Complaints,I have a feeling of pressure in my renal capsule.,
3477,Symptoms and Complaints,I have a feeling of urgency related to my renal capsule.,
3478,Symptoms and Complaints,I have a feeling of pain in my renal hilum.,
3479,Symptoms and Complaints,I have a feeling of burning in my renal hilum.,
3480,Symptoms and Complaints,I have a feeling of pressure in my renal hilum.,
3481,Symptoms and Complaints,I have a feeling of urgency related to my renal hilum.,
3482,Symptoms and Complaints,I have a feeling of pain in my renal sinus.,
3483,Symptoms and Complaints,I have a feeling of burning in my renal sinus.,
3484,Symptoms and Complaints,I have a feeling of pressure in my renal sinus.,
3485,Symptoms and Complaints,I have a feeling of urgency related to my renal sinus.,
3486,Symptoms and Complaints,I have a feeling of pain in my renal calyx.,
3487,Symptoms and Complaints,I have a feeling of burning in my renal calyx.,
3488,Symptoms and Complaints,I have a feeling of pressure in my renal calyx.,
3489,Symptoms and Complaints,I have a feeling of urgency related to my renal calyx.,
3490,Symptoms and Complaints,I have a persistent itch all over my body with no visible rash.,
3491,Symptoms and Complaints,I have swollen lymph nodes in my neck that are painful.,
3492,Symptoms and Complaints,I have swollen lymph nodes in my armpits that are painless.,
3493,Symptoms and Complaints,I have swollen lymph nodes in my groin that are tender.,
3494,Symptoms and Complaints,I have been losing hair in patches on my scalp.,
3495,Symptoms and Complaints,I have sores in my mouth that are very painful.,
3496,Symptoms and Complaints,I have a lump on my neck that has been growing slowly.,
3497,Symptoms and Complaints,I have been having episodes of sudden cold sweats.,
3498,Symptoms and Complaints,I have been experiencing sharp pain in my lower abdomen for two days.,
3499,Symptoms and Complaints,I feel a burning sensation when I pass urine.,
3500,Symptoms and Complaints,I have noticed blood in my stool for the past three days.,
3501,Appointments and Follow-Up,I would like to book an appointment with the doctor.,
3502,Appointments and Follow-Up,I need to schedule a follow-up appointment for next week.,
3503,Appointments and Follow-Up,Can I make an appointment for tomorrow morning?,
3504,Appointments and Follow-Up,I would like to see the doctor as soon as possible.,
3505,Appointments and Follow-Up,I need to book an appointment for a routine check-up.,
3506,Appointments and Follow-Up,Can I schedule an appointment for my child?,
3507,Appointments and Follow-Up,I would like to make an appointment for a blood test.,
3508,Appointments and Follow-Up,I need to book an appointment for a TB test.,
3509,Appointments and Follow-Up,Can I schedule an appointment for an HIV test?,
3510,Appointments and Follow-Up,I would like to book an appointment for a chest X-ray.,
3511,Appointments and Follow-Up,I need to make an appointment for a follow-up on my medication.,
3512,Appointments and Follow-Up,Can I book an appointment for a prenatal check-up?,
3513,Appointments and Follow-Up,I would like to schedule an appointment for a vaccination.,
3514,Appointments and Follow-Up,I need to book an appointment for a wound dressing.,
3515,Appointments and Follow-Up,Can I make an appointment for a mental health consultation?,
3516,Appointments and Follow-Up,I would like to see a specialist as soon as possible.,
3517,Appointments and Follow-Up,I need to book an appointment for a nutrition consultation.,
3518,Appointments and Follow-Up,Can I schedule an appointment for a diabetes check?,
3519,Appointments and Follow-Up,I would like to make an appointment for a blood pressure check.,
3520,Appointments and Follow-Up,I need to book an appointment for an eye examination.,
3521,Appointments and Follow-Up,Can I schedule an appointment for a dental check-up?,
3522,Appointments and Follow-Up,I would like to book an appointment for a kidney function test.,
3523,Appointments and Follow-Up,I need to make an appointment for a liver function test.,
3524,Appointments and Follow-Up,Can I book an appointment for a cholesterol test?,
3525,Appointments and Follow-Up,I would like to schedule an appointment for a urine test.,
3526,Appointments and Follow-Up,I need to book an appointment for a stool test.,
3527,Appointments and Follow-Up,Can I make an appointment for an ultrasound scan?,
3528,Appointments and Follow-Up,I would like to book an appointment for a CD4 count test.,
3529,Appointments and Follow-Up,I need to schedule an appointment for a viral load test.,
3530,Appointments and Follow-Up,Can I book an appointment for a sputum test?,
3531,Appointments and Follow-Up,I would like to make an appointment for a skin test.,
3532,Appointments and Follow-Up,I need to book an appointment for a hearing test.,
3533,Appointments and Follow-Up,Can I schedule an appointment for a physical examination?,
3534,Appointments and Follow-Up,I would like to book an appointment for a cervical cancer screening.,
3535,Appointments and Follow-Up,I need to make an appointment for a breast examination.,
3536,Appointments and Follow-Up,Can I book an appointment for a prostate check?,
3537,Appointments and Follow-Up,I would like to schedule an appointment for a growth monitoring visit.,
3538,Appointments and Follow-Up,I need to book an appointment for a post-surgery follow-up.,
3539,Appointments and Follow-Up,Can I make an appointment for a discharge review?,
3540,Appointments and Follow-Up,I would like to book an appointment for a second opinion.,
3541,Appointments and Follow-Up,I need to schedule an appointment for a nutrition assessment.,
3542,Appointments and Follow-Up,Can I book an appointment for a physiotherapy session?,
3543,Appointments and Follow-Up,I would like to make an appointment for an occupational therapy session.,
3544,Appointments and Follow-Up,I need to book an appointment for a counselling session.,
3545,Appointments and Follow-Up,Can I schedule an appointment for a social worker consultation?,
3546,Appointments and Follow-Up,I would like to book an appointment for a pharmacy consultation.,
3547,Appointments and Follow-Up,I need to make an appointment for a health education session.,
3548,Appointments and Follow-Up,Can I book an appointment for a family planning consultation?,
3549,Appointments and Follow-Up,I would like to schedule an appointment for a TB treatment review.,
3550,Appointments and Follow-Up,I need to book an appointment for an ART treatment review.,
3551,Appointments and Follow-Up,I would like to confirm my appointment for tomorrow.,
3552,Appointments and Follow-Up,I need to reschedule my appointment to a later date.,
3553,Appointments and Follow-Up,Can I change my appointment to the afternoon?,
3554,Appointments and Follow-Up,I would like to move my appointment to next Monday.,
3555,Appointments and Follow-Up,I need to cancel my appointment and book a new one.,
3556,Appointments and Follow-Up,Can I confirm what time my appointment is?,
3557,Appointments and Follow-Up,I would like to know if my appointment is still available.,
3558,Appointments and Follow-Up,I need to reschedule because I cannot come on that day.,
3559,Appointments and Follow-Up,Can I change my appointment to an earlier time?,
3560,Appointments and Follow-Up,I would like to book the earliest available appointment.,
3561,Appointments and Follow-Up,I need to know how long I will wait for an appointment.,
3562,Appointments and Follow-Up,Can I get an urgent appointment today?,
3563,Appointments and Follow-Up,I would like to be placed on the waiting list.,
3564,Appointments and Follow-Up,I need to know if there is a cancellation I can take.,
3565,Appointments and Follow-Up,Can I book a same-day appointment?,
3566,Appointments and Follow-Up,I would like to confirm my follow-up appointment date.,
3567,Appointments and Follow-Up,I need to reschedule my follow-up to next week.,
3568,Appointments and Follow-Up,Can I change the time of my follow-up appointment?,
3569,Appointments and Follow-Up,I would like to know the date of my next appointment.,
3570,Appointments and Follow-Up,I need to confirm the location of my appointment.,
3571,Appointments and Follow-Up,Can I have my appointment at a different clinic?,
3572,Appointments and Follow-Up,I would like to book an appointment at the nearest facility.,
3573,Appointments and Follow-Up,I need to know which department my appointment is in.,
3574,Appointments and Follow-Up,Can I get a reminder for my appointment?,
3575,Appointments and Follow-Up,I would like to receive an SMS reminder for my appointment.,
3576,Appointments and Follow-Up,I need to update my contact number for appointment reminders.,
3577,Appointments and Follow-Up,Can I bring a family member to my appointment?,
3578,Appointments and Follow-Up,I would like to bring an interpreter to my appointment.,
3579,Appointments and Follow-Up,I need to know what to bring to my appointment.,
3580,Appointments and Follow-Up,Can I bring my medical records to the appointment?,
3581,Appointments and Follow-Up,I would like to know if I need to fast before my appointment.,
3582,Appointments and Follow-Up,I need to know if I should stop my medication before the test.,
3583,Appointments and Follow-Up,Can I eat before my blood test appointment?,
3584,Appointments and Follow-Up,I would like to know how to prepare for my appointment.,
