sentence_id,domain_category,english_text,sesotho_text
1401,Tuberculosis,BCG should not be given to HIV-positive infants with symptomatic HIV disease.,
1402,Tuberculosis,BCG vaccination can cause a false positive tuberculin skin test result.,
1403,Tuberculosis,BCG dissemination is a rare but serious complication of BCG vaccination in immunocompromised children.,
1404,Tuberculosis,New TB vaccines with better efficacy than BCG are urgently needed to control the global TB epidemic.,
1405,Tuberculosis,Latent TB infection (LTBI) means TB bacteria are present in the body but are not causing active disease.,
1406,Tuberculosis,An estimated 1.7 billion people — about one quarter of the world's population — have latent TB infection.,
1407,Tuberculosis,People with latent TB infection have a 5 to 10% lifetime risk of developing active TB disease.,
1408,Tuberculosis,The risk of LTBI progressing to active TB is highest in the first two years after infection.,
1409,Tuberculosis,Latent TB infection has no symptoms and is not infectious.,
1410,Tuberculosis,LTBI is diagnosed using the tuberculin skin test or interferon-gamma release assay.,
1411,Tuberculosis,Treatment of LTBI prevents progression to active TB disease.,
1412,Tuberculosis,"LTBI treatment is recommended for HIV-positive people, recent TB contacts, and other high-risk groups.",
1413,Tuberculosis,Systematic testing and treatment of LTBI in high-risk groups is a key component of the End TB Strategy.,
1414,Tuberculosis,"LTBI treatment uptake remains low globally due to lack of awareness, testing capacity, and drug availability.",
1415,Tuberculosis,"TB prevention requires a combination of vaccination, infection control, treatment of latent infection, and addressing social determinants.",
1416,Tuberculosis,"Improving living conditions, reducing overcrowding, and addressing poverty are essential for TB prevention.",
1417,Tuberculosis,Adequate nutrition reduces TB risk by supporting immune function.,
1418,Tuberculosis,Smoking cessation reduces TB risk and improves TB treatment outcomes.,
1419,Tuberculosis,Reducing alcohol consumption lowers TB risk and improves treatment adherence.,
1420,Tuberculosis,Good ventilation in homes and public spaces is a simple and effective TB prevention measure.,
1421,Tuberculosis,Spending time outdoors in sunlight and fresh air reduces TB transmission risk.,
1422,Tuberculosis,Early diagnosis and treatment of active TB is the most effective way to prevent TB transmission.,
1423,Tuberculosis,Universal health coverage ensures that all people can access TB prevention and treatment services.,
1424,Tuberculosis,"TB prevention is everyone's responsibility — communities, governments, and health workers all have a role.",
1425,Tuberculosis,Prisoners have TB rates up to 23 times higher than the general population.,
1426,Tuberculosis,"TB control in prisons requires screening on entry, treatment, and infection control measures.",
1427,Tuberculosis,Continuity of TB treatment for prisoners upon release is essential to prevent treatment interruption.,
1428,Tuberculosis,Mineworkers have among the highest TB rates of any occupational group globally.,
1429,Tuberculosis,Occupational health programmes for miners should include regular TB screening and treatment.,
1430,Tuberculosis,Dust suppression and improved ventilation in mines reduces silica exposure and TB risk.,
1431,Tuberculosis,"Migrants face barriers to TB care including language differences, legal status, and lack of documentation.",
1432,Tuberculosis,TB services should be accessible to all people regardless of nationality or immigration status.,
1433,Tuberculosis,"Homeless people with TB require integrated support including housing, nutrition, and social services.",
1434,Tuberculosis,People who use drugs are at high risk of TB and require harm reduction services alongside TB care.,
1435,Tuberculosis,Alcohol use disorder is associated with TB and requires integrated management.,
1436,Tuberculosis,Refugees living in camps are at high risk of TB due to overcrowding and limited healthcare access.,
1437,Tuberculosis,TB programmes must reach all key populations to achieve the End TB targets.,
1438,Tuberculosis,Stigma and discrimination prevent key populations from accessing TB services.,
1439,Tuberculosis,Community-led TB services improve access and trust among marginalised populations.,
1440,Tuberculosis,Children under five years are at the highest risk of severe TB disease after infection.,
1441,Tuberculosis,An estimated one million children develop TB disease each year globally.,
1442,Tuberculosis,TB in children is often missed because symptoms overlap with other common childhood illnesses.,
1443,Tuberculosis,Children with TB are usually infected by an adult with active TB in their household.,
1444,Tuberculosis,TB preventive therapy should be given to all child contacts of TB cases under five years of age.,
1445,Tuberculosis,BCG vaccination at birth significantly reduces the risk of TB meningitis and miliary TB in infants.,
1446,Tuberculosis,"Paediatric TB diagnosis requires a combination of clinical assessment, history of TB contact, and diagnostic tests.",
1447,Tuberculosis,TB in adolescents often resembles adult pulmonary TB with cavitary disease.,
1448,Tuberculosis,School attendance and educational continuity should be supported for children on TB treatment.,
1449,Tuberculosis,Child-friendly TB services reduce fear and improve treatment adherence in young patients.,
1450,Tuberculosis,"The WHO End TB Strategy has three pillars: integrated patient-centred care, bold policies, and intensified research.",
1451,Tuberculosis,Universal health coverage is a prerequisite for achieving the End TB targets.,
1452,Tuberculosis,TB notification data is used to monitor trends and guide national TB programme planning.,
1453,Tuberculosis,The political commitment of governments is essential for funding and implementing effective TB programmes.,
1454,Tuberculosis,"Civil society organisations play a critical role in TB advocacy, community mobilisation, and service delivery.",
1455,Tuberculosis,TB survivors and affected communities must be meaningfully involved in TB policy and programme design.,
1456,Tuberculosis,Domestic financing for TB programmes must increase to reduce dependence on donor funding.,
1457,Tuberculosis,The Stop TB Partnership coordinates global TB efforts and advocates for increased resources.,
1458,Tuberculosis,"The Global Fund to Fight AIDS, Tuberculosis and Malaria is a major funder of TB programmes worldwide.",
1459,Tuberculosis,"TB is a notifiable disease in most countries, requiring healthcare providers to report all cases to health authorities.",
1460,Tuberculosis,"Nurses are the backbone of TB care, providing diagnosis support, treatment initiation, and patient education.",
1461,Tuberculosis,Community health workers extend TB services to patients who cannot regularly attend health facilities.,
1462,Tuberculosis,Home visits by community health workers improve TB treatment adherence and reduce loss to follow-up.,
1463,Tuberculosis,"TB patient education should cover disease transmission, treatment duration, side effects, and the importance of adherence.",
1464,Tuberculosis,"Counselling at TB diagnosis should address fears, stigma, and the patient's support network.",
1465,Tuberculosis,TB treatment literacy empowers patients to understand their treatment and advocate for their own care.,
1466,Tuberculosis,TB support groups provide emotional support and practical advice for patients on treatment.,
1467,Tuberculosis,Defaulter tracing — following up patients who miss appointments — is a critical nursing responsibility.,
1468,Tuberculosis,TB registers must be accurately maintained to track patient outcomes and programme performance.,
1469,Tuberculosis,Infection control training for all health facility staff reduces occupational TB risk.,
1470,Tuberculosis,TB patients should receive nutritional assessment and counselling at the start of treatment.,
1471,Tuberculosis,Weight gain during TB treatment is a positive indicator of treatment response.,
1472,Tuberculosis,Energy and protein requirements are increased in TB patients due to the metabolic demands of infection.,
1473,Tuberculosis,"Micronutrient supplementation including zinc, vitamin D, and vitamin A may support TB treatment outcomes.",
1474,Tuberculosis,Food insecurity is a major barrier to TB treatment adherence and should be addressed through social support.,
1475,Tuberculosis,TB patients who are severely malnourished may require therapeutic feeding alongside TB treatment.,
1476,Tuberculosis,Vitamin D deficiency is common in TB patients and may impair immune function.,
1477,Tuberculosis,Alcohol and TB have a bidirectional relationship — alcohol worsens TB and TB worsens alcohol use.,
1478,Tuberculosis,Nutritional support programmes for TB patients improve treatment completion rates.,
1479,Tuberculosis,"A balanced diet rich in fruits, vegetables, and protein supports recovery from TB.",
1480,Tuberculosis,Depression is common in TB patients and is associated with poor treatment adherence.,
1481,Tuberculosis,"Anxiety about TB diagnosis, treatment side effects, and social consequences is common.",
1482,Tuberculosis,Screening for depression and anxiety should be integrated into TB care.,
1483,Tuberculosis,Psychosocial support improves mental health outcomes and treatment adherence in TB patients.,
1484,Tuberculosis,TB patients with mental health disorders require integrated care addressing both conditions.,
1485,Tuberculosis,The social isolation experienced by TB patients can worsen mental health and reduce quality of life.,
1486,Tuberculosis,Peer support from TB survivors can reduce stigma and improve mental health in newly diagnosed patients.,
1487,Tuberculosis,Healthcare workers caring for TB patients are at risk of burnout and compassion fatigue.,
1488,Tuberculosis,Cognitive impairment can occur in TB meningitis survivors and requires rehabilitation support.,
1489,Tuberculosis,Post-traumatic stress disorder has been reported in MDR-TB survivors following prolonged treatment.,
1490,Tuberculosis,I did not know that TB could be prevented — I wish someone had told me earlier.,
1491,Tuberculosis,"After I recovered from TB, I started opening my windows every day to keep the air fresh.",
1492,Tuberculosis,"I cover my mouth when I cough now, even when I am healthy, because I know how TB spreads.",
1493,Tuberculosis,My child received the BCG injection at birth and I am glad the nurse explained what it was for.,
1494,Tuberculosis,"I was tested for latent TB because my husband had active TB, and I was given tablets to prevent it.",
1495,Tuberculosis,Living with TB taught me to take care of my health and not ignore symptoms.,
