sentence_id,domain_category,english_text,sesotho_text
3001,Symptoms and Complaints,I have difficulty breathing during physical activity.,Ke na le bothata ba ho hema nakong ea mesebetsi ea 'mele.
3002,Symptoms and Complaints,I feel a rattling sensation in my chest when I breathe.,Ke ikutloa maikutlo a ho thothomela sefubeng ha ke hema.
3003,Symptoms and Complaints,I have a cough that produces a lot of phlegm.,Ke na le ho kohoa ho hlahisang phlegm e ngata.
3004,Symptoms and Complaints,I am coughing up pink frothy sputum.,Ke kohoa sputum e tšoeu-khubelu e nang le liporo.
3005,Symptoms and Complaints,I have difficulty breathing and my lips are turning blue.,Ke na le bothata ba ho hema mme molomo oa ka o fetoha botala.
3006,Symptoms and Complaints,I feel a tightness in my chest when I breathe in.,Ke ikutloa ho tšoaroa ha sefuba ha ke hema ka hare.
3007,Symptoms and Complaints,I have a cough that has been getting worse over time.,Ke na le ho kohoa ho ntse ho mpe nako e ntse e tsamaea.
3008,Symptoms and Complaints,I am coughing up blood-stained mucus.,Ke kohoa mucus e nang le mabala a mali.
3009,Symptoms and Complaints,I have difficulty breathing even when sitting still.,Ke na le bothata ba ho hema le ha ke lula ke sa tsamaee.
3010,Symptoms and Complaints,I feel a sharp pain in my chest when I cough.,Ke ikutloa mahloko a bohale sefubeng ha ke kohoa.
3011,Symptoms and Complaints,I have a cough that is triggered by cold air.,Ke na le ho kohoa ho qalisitsoeng ke moea o batang.
3012,Symptoms and Complaints,I am coughing up clear watery phlegm.,Ke kohoa phlegm e hloekileng e nang le metsi.
3013,Symptoms and Complaints,I have difficulty breathing and feel very anxious.,Ke na le bothata ba ho hema mme ke ikutloa ke tšohile haholo.
3014,Symptoms and Complaints,I feel a heaviness in my chest when I breathe.,Ke ikutloa boima sefubeng ha ke hema.
3015,Symptoms and Complaints,I have a cough that is triggered by exercise.,Ke na le ho kohoa ho qalisitsoeng ke ho itlama.
3016,Symptoms and Complaints,I am coughing up thick white mucus.,Ke kohoa mucus e teteaneng e tšoeu.
3017,Symptoms and Complaints,I have difficulty breathing and my chest is heaving.,Ke na le bothata ba ho hema mme sefuba sa ka se phahama.
3018,Symptoms and Complaints,I feel a burning sensation in my airways when I breathe.,Ke ikutloa maikutlo a ho chesa meeling ea moea ha ke hema.
3019,Symptoms and Complaints,I have a cough that is triggered by dust.,Ke na le ho kohoa ho qalisitsoeng ke lerole.
3020,Symptoms and Complaints,I am coughing up dark brown mucus.,Ke kohoa mucus e lefifi e tšoeu-bosoeu.
3021,Symptoms and Complaints,I have difficulty breathing and my neck veins are bulging.,Ke na le bothata ba ho hema mme mesela ea molala oa ka e phahama.
3022,Symptoms and Complaints,I feel a pressure in my chest when I breathe.,Ke ikutloa khatello sefubeng ha ke hema.
3023,Symptoms and Complaints,I have a cough that is triggered by smoke.,Ke na le ho kohoa ho qalisitsoeng ke mousi.
3024,Symptoms and Complaints,I am coughing up rusty-coloured sputum.,Ke kohoa sputum e mmala oa tšepe e ruruhetse.
3025,Symptoms and Complaints,I have difficulty breathing and my ankles are swollen.,Ke na le bothata ba ho hema mme li-ankele tsa ka li ruruhetse.
3026,Symptoms and Complaints,I feel a squeezing sensation in my chest when I breathe.,Ke ikutloa maikutlo a ho kama sefubeng ha ke hema.
3027,Symptoms and Complaints,I have a cough that is triggered by strong smells.,Ke na le ho kohoa ho qalisitsoeng ke limonko tse matla.
3028,Symptoms and Complaints,I am coughing up green mucus with blood streaks.,Ke kohoa mucus e tala e nang le mela ea mali.
3029,Symptoms and Complaints,I have difficulty breathing and feel very tired.,Ke na le bothata ba ho hema mme ke ikutloa ke lapetse haholo.
3030,Symptoms and Complaints,I feel a stabbing pain in my chest when I breathe deeply.,Ke ikutloa mahloko a ho hlaba sefubeng ha ke hema ka botebo.
