sentence_id,domain_category,english_text,sesotho_text
4601,General Patient Education,Warm up before exercising and cool down afterwards.,
4602,General Patient Education,"Drink water before, during, and after exercise.",
4603,General Patient Education,Wear comfortable and supportive footwear when exercising.,
4604,General Patient Education,Avoid exercising in extreme heat to prevent heat exhaustion.,
4605,General Patient Education,Listen to your body and rest if you feel pain during exercise.,
4606,General Patient Education,Consult your doctor before starting a new exercise programme.,
4607,General Patient Education,Exercise is safe and beneficial for most people with chronic conditions.,
4608,General Patient Education,Physical activity is recommended for people living with HIV.,
4609,General Patient Education,Exercise helps people with TB regain their strength during recovery.,
4610,General Patient Education,Physical activity supports mental health and reduces stress.,
4611,General Patient Education,Reduce the amount of time you spend sitting each day.,
4612,General Patient Education,Take short breaks to stand and move during long periods of sitting.,
4613,General Patient Education,Encourage your children to be physically active every day.,
4614,General Patient Education,Limit screen time and encourage outdoor play for children.,
4615,General Patient Education,Physical activity is important at every stage of life.,
4616,General Patient Education,Older adults should include balance and strength exercises.,
4617,General Patient Education,Pregnant women can continue moderate exercise with medical advice.,
4618,General Patient Education,Physical activity after delivery supports postnatal recovery.,
4619,General Patient Education,Exercise with a friend or family member for motivation and safety.,
4620,General Patient Education,Join a community exercise group or sports club.,
4621,General Patient Education,Set realistic exercise goals and celebrate your progress.,
4622,General Patient Education,Physical activity does not have to be expensive or complicated.,
4623,General Patient Education,Consistency is more important than intensity when exercising.,
4624,General Patient Education,Make physical activity a part of your daily routine.,
4625,General Patient Education,Avoid smoking as it reduces your capacity for physical activity.,
4626,General Patient Education,Alcohol reduces your motivation and ability to exercise.,
4627,General Patient Education,"A healthy lifestyle combines good nutrition, exercise, and rest.",
4628,General Patient Education,Sleep is an essential part of a healthy lifestyle.,
4629,General Patient Education,Adults need seven to nine hours of sleep every night.,
4630,General Patient Education,Create a regular sleep routine to improve your sleep quality.,
4631,General Patient Education,Avoid screens and caffeine before bedtime.,
4632,General Patient Education,A comfortable and dark sleeping environment improves sleep.,
4633,General Patient Education,Chronic sleep deprivation increases the risk of many health problems.,
4634,General Patient Education,Stress management is an important part of a healthy lifestyle.,
4635,General Patient Education,"Deep breathing, meditation, and yoga can help reduce stress.",
4636,General Patient Education,Talking to someone you trust can help relieve stress.,
4637,General Patient Education,Seek professional help if stress is affecting your daily life.,
4638,General Patient Education,A positive attitude supports your health and recovery.,
4639,General Patient Education,Social connections and relationships are important for your wellbeing.,
4640,General Patient Education,Volunteering and helping others can improve your mental health.,
4641,General Patient Education,Taking care of your health is an investment in your future.,
4642,General Patient Education,A chronic disease is a long-term condition that requires ongoing management.,
4643,General Patient Education,"Common chronic diseases include diabetes, hypertension, and asthma.",
4644,General Patient Education,Chronic diseases can be managed effectively with the right treatment.,
4645,General Patient Education,Following your treatment plan helps prevent complications.,
4646,General Patient Education,Regular monitoring of your condition helps detect changes early.,
4647,General Patient Education,Self-management is an important part of living with a chronic disease.,
