sentence_id,domain_category,english_text,sesotho_text
1601,Tuberculosis,Community education reduces TB stigma and encourages people to seek care.,Thuto ea sechaba e fokotsa kekello ea TB le ho khothaletsa batho ho batla tlhokomelo.
1602,Tuberculosis,TB survivors can play a powerful role in reducing stigma in their communities.,Baphonyohi ba TB ba ka bua karolo e matla ho fokotsa kekello sechabeng sa bona.
1603,Tuberculosis,Mental health support should be integrated into TB care services.,Tshehetso ea bophelo ba kelello e lokela ho kopanyoa le litshebeletso tsa tlhokomelo ea TB.
1604,Tuberculosis,Depression is common among TB patients and can negatively affect treatment adherence.,Ho nyamela ho atile ho bakuli ba TB mme ho ka angoa ho latela phekolo ka tsela e mpe.
1605,Tuberculosis,Peer support groups help TB patients stay motivated and complete their treatment.,Lihlopha tsa tshehetso ea bahlankana li thusa bakuli ba TB ho lula ba khothalitsoe le ho phetela phekolo ea bona.
1606,Tuberculosis,Disclosing your TB diagnosis to trusted family members can help you get the support you need.,Ho senola tlhahlobo ea TB ea hau ho maloko a lelapa a tšepahalang ho ka u thusa ho fumana tshehetso eo u e hlokang.
1607,Tuberculosis,Social protection measures such as food vouchers help TB patients stay on treatment.,Mehato ea tšireletso ea sechaba joalo ka li-voucher tsa lijo e thusa bakuli ba TB ho lula holim'a phekolo.
1608,Tuberculosis,Transport support for clinic visits reduces missed appointments among TB patients.,Tshehetso ea lipalangoa bakeng sa litsebeliso tsa kliniki e fokotsa meeto e lahlehileng ho bakuli ba TB.
1609,Tuberculosis,Tuberculosis is one of the top ten causes of death worldwide.,Tuberculosis ke e 'ngoe ea mabaka a leshome a phahameng ka ho fetisisa a lefu lefatšeng lohle.
1610,Tuberculosis,The WHO End TB Strategy aims to reduce TB deaths by 95 percent by 2035.,Leano la WHO la ho Felisa TB le ikemiseditse ho fokotsa lifu tsa TB ka pesente ea 95 ka 2035.
1611,Tuberculosis,"Achieving the End TB targets requires addressing poverty, malnutrition, and social determinants.","Ho fihlela lipheo tsa ho Felisa TB ho hloka ho sebetsana le bofuma, ho hloka phepo, le lintlha tsa sechaba."
1612,Tuberculosis,TB notification rates have been declining globally but progress is too slow.,Likhato tsa ho tsebisa TB li theohile lefatšeng lohle empa tsoelo-pele e lieha haholo.
1613,Tuberculosis,The COVID-19 pandemic disrupted TB services and set back progress against tuberculosis.,Lefu la COVID-19 le phephetse litshebeletso tsa TB mme la khutlisa tsoelo-pele khahlanong le tuberculosis.
1614,Tuberculosis,Investing in TB research and new diagnostics is critical to ending the epidemic.,Ho hlahisa lichelete lipatlisisong tsa TB le litlhahlobo tse ncha ho bohlokoa ho felisa leruo la lefu.
1615,Tuberculosis,Community health workers are essential to reaching TB patients in remote areas.,Basebetsi ba bophelo bo botle ba sechaba ba bohlokoa ho fihlela bakuli ba TB libakeng tse hole.
1616,Tuberculosis,Digital health tools such as SMS reminders can improve TB treatment adherence.,Lisebelisoa tsa bophelo bo botle tsa dijithale joalo ka litemoso tsa SMS li ka ntlafatsa ho latela phekolo ea TB.
