sentence_id,domain_category,english_text,sesotho_text
201,HIV,Never use an oil-based lubricant with a latex condom as it can cause the condom to break.,Le ka mohla u se ke ua sebelisa setlolo se thehiloeng holim'a oli le khohlopo ea latex hobane se ka etsa hore khohlopo e tabohe.
202,HIV,Check the expiry date on a condom before using it.,Hlahloba letsatsi la ho felloa ke nako la khohlopo pele u e sebelisa.
203,HIV,Store condoms in a cool dry place away from direct sunlight.,Boloka likhohlopo sebakeng se pholileng se ommeng mme se hole le letsatsi le otlolohileng.
204,HIV,Never use two condoms at the same time as friction can cause them to break.,Le ka mohla u se ke ua sebelisa likhohlopo tse peli ka nako e le ngoe hobane khohlano e ka etsa hore li tabohe.
205,HIV,PrEP is recommended for people who are at high risk of HIV including partners of HIV-positive people.,PrEP e khothalletsoa batho ba leng kotsing e kholo ea ho tsoaroa ke HIV ho kopanyelletsa le balekane ba batho ba phelang le HIV.
206,HIV,PrEP must be taken every day to be effective.,PrEP e lokela ho nkoa letsatsi le leng le le leng hore e sebetse hantle.
207,HIV,PrEP does not protect against other sexually transmitted infections.,PrEP ha e sireletse khahlanong le mafu a mang a fetisoang ka thobalano.
208,HIV,People on PrEP should be tested for HIV every three months.,Batho ba sebelisang PrEP ba lokela ho hlahlobeloa HIV likhoeli tse ling le tse ling tse tharo.
209,HIV,PEP is not a substitute for regular HIV prevention methods.,PEP hase sebaka sa mekhoa ea kamehla ea ho thibela HIV.
210,HIV,PEP involves taking ART medicines for 28 days after a possible HIV exposure.,PEP e kenyelletsa ho nka meriana ea ART ka matsatsi a 28 ka mora ho ba kotsing ea ho tsoaetsoa ke HIV.
211,HIV,Knowing your HIV status helps you make informed decisions about your health.,Ho tseba boemo ba hau ba HIV ho u thusa ho etsa liqeto tse nang le tsebo mabapi le bophelo bo itekanetseng ba hau.
212,HIV,HIV testing is voluntary and no one can force you to be tested.,Ho hlahlobeloa HIV ke ntho ea boithatelo mme ha ho na motho ea ka u qobellang ho hlahlobeha.
213,HIV,You have the right to pre-test and post-test counselling.,U na le tokelo ea ho fumana keletso pele le ka mora ho hlahlobeloa.
214,HIV,Pre-test counselling explains what HIV is and what the test involves.,Keletso e ntoeng pele ho hlahlobo e hlalosa hore na HIV ke eng le hore na hlahlobo e kenyelletsa eng.
215,HIV,Post-test counselling provides support and guidance after you receive your results.,Keletso e ntoeng ka mora hlahlobo e fana ka tshehetso le tataiso ka mora hore u amohele liphetho tsa hau.
216,HIV,A reactive HIV test result means you may have HIV and a confirmatory test is needed.,Sephetho sa hlahlobo ea HIV se nang le karabelo se bolela hore mohlomong u na le HIV mme hlahlobo ea ho netefatsa e hlokeha.
217,HIV,A non-reactive HIV test result means no HIV antibodies were detected.,Sephetho sa hlahlobo ea HIV se se nang karabelo se bolela hore ha ho antibody ea HIV e fumanoeng.
218,HIV,HIV antibody tests detect antibodies produced by the body in response to HIV infection.,Liteko tsa antibody ea HIV li fumana li-antibody tse hlahisoang ke 'mele ho arabela tšoaetso ea HIV.
219,HIV,Fourth-generation HIV tests can detect both HIV antibodies and the p24 antigen.,Liteko tsa moloko oa bone oa HIV li ka fumana li-antibody tsa HIV le antigen ea p24 ka nako e le ngoe.
220,HIV,HIV RNA tests can detect the virus itself and are used in special circumstances.,Liteko tsa HIV RNA li ka fumana vaerase ka boyona mme li sebelisoa maemong a khethehileng.
221,HIV,Index testing involves offering HIV tests to sexual partners and children of people diagnosed with HIV.,Tlhahlobo ea index e kenyelletsa ho fana ka liteko tsa HIV ho balekane ba thobalano le bana ba batho ba fumaneng HIV.
222,HIV,HIV testing should be repeated annually for people at ongoing risk.,Ho hlahlobeloa HIV ho lokela ho phindoa selemo le selemo bakeng sa batho ba leng kotsing e tsoelang pele.
223,HIV,Pregnant women who tested HIV-negative should be retested in the third trimester.,Basali ba mitsi ba hlahlobelitsoeng HIV mme ba fumana sephetho se senyenyane ba lokela ho hlahlobeloa hape nako ea boraro ea ho ima.
224,HIV,HIV testing for children exposed to HIV should follow the national testing schedule.,Ho hlahlobeloa HIV ha bana ba hlahisitsoeng HIV ho lokela ho latela leano la naha la liteko.
225,HIV,Mobile HIV testing units bring testing services to communities.,Liqenehelo tsa HIV tse tsamaelang li tlisa litshebeletso tsa liteko sechabeng.
226,HIV,HIV stigma is one of the biggest barriers to HIV prevention and treatment.,Kekello ea HIV ke e 'ngoe ea meqoqo e meholo ka ho fetisisa ea ho thibela le phekolo ea HIV.
227,HIV,Stigma and discrimination cause people to avoid HIV testing and treatment.,Kekello le khethollo li etsa hore batho ba hane ho hlahlobeloa HIV le phekolo.
228,HIV,Healthcare workers must treat all patients with HIV with respect and without judgment.,Basebetsi ba bophelo bo botle ba lokela ho tšepa bakuli bohle ba nang le HIV ka hlompho le ntle le ho ahlola.
229,HIV,Self-stigma occurs when a person living with HIV internalises negative beliefs about themselves.,Kekello ea motho ka bo eena e etsahala ha motho ea phelang le HIV a amohela mehopolo e mebe ka ho iphumana.
230,HIV,Education and awareness campaigns can reduce HIV stigma in communities.,Mananeo a thuto le a tsebiso a ka fokotsa kekello ea HIV sechabeng.
231,HIV,Laws that criminalise HIV transmission can increase stigma and reduce testing.,Melao e etsang hore phetisetso ea HIV e be molato e ka eketsa kekello le ho fokotsa liteko.
232,HIV,People living with HIV have the same rights to employment as everyone else.,Batho ba phelang le HIV ba na le litokelo tse tšoanang tsa mosebetsi le batho bohle ba bang.
233,HIV,An employer cannot dismiss an employee solely because of their HIV status.,Mofani oa mosebetsi ha a khone ho leleka mosebetsi ka lebaka la boemo ba hae ba HIV feela.
234,HIV,Children living with HIV have the right to attend school.,Bana ba phelang le HIV ba na le tokelo ea ho ea sekolong.
235,HIV,Reducing HIV stigma requires involvement from community leaders and religious institutions.,Ho fokotsa kekello ea HIV ho hloka ho kenyelletsa baetapele ba sechaba le mekhatlo ea bolumeli.
236,HIV,Having another sexually transmitted infection increases the risk of getting or transmitting HIV.,Ho ba le tšoaetso e 'ngoe e fetisoang ka thobalano ho eketsa kotsi ea ho fumana kapa ho fetisela HIV.
237,HIV,Syphilis gonorrhoea and herpes can all increase HIV risk.,Syphilis gonorrhoea le herpes li ka eketsa kotsi ea HIV kaofela ha tsona.
238,HIV,Treating STIs reduces the risk of HIV transmission.,Ho phekola mafu a fetisoang ka thobalano ho fokotsa kotsi ea phetisetso ea HIV.
239,HIV,People living with HIV should be screened for STIs regularly.,Batho ba phelang le HIV ba lokela ho hlahlobeloa mafu a fetisoang ka thobalano ka mehla.
240,HIV,Herpes simplex virus type 2 is strongly associated with increased HIV risk.,Vaerase ea herpes simplex mofuta oa bobeli e amahanngoa ka matla le kotsi e eketsehileng ea HIV.
241,HIV,Human papillomavirus is more common and more persistent in people living with HIV.,Human papillomavirus e atile haholo ebile e phela nako e telele ho batho ba phelang le HIV.
242,HIV,Hepatitis B and HIV share the same routes of transmission.,Hepatitis B le HIV li arolelana mekhoa e tšoanang ea phetisetso.
243,HIV,People living with HIV should be vaccinated against hepatitis B if not already immune.,Batho ba phelang le HIV ba lokela ho koahetsoa khahlanong le hepatitis B haeba ba sa sireleltsoe.
244,HIV,Hepatitis C co-infection is common in people who inject drugs and have HIV.,Tšoaetso ea hepatitis C hammoho le HIV e atile ho batho ba kenyang meriana ka mesipi mme ba na le HIV.
245,HIV,Hepatitis C can now be cured with direct-acting antiviral medicines.,Hepatitis C joale e ka folisoa ka meriana ea antiviral e sebetsang ka kotloloho.
246,HIV,Adolescents account for a significant proportion of new HIV infections globally.,Bacha ba bua karolo e kholo ea litšoaetso tse ncha tsa HIV lefatšeng lohle.
247,HIV,Young people need age-appropriate HIV education and prevention services.,Bacha ba hloka thuto ea HIV le litshebeletso tsa thibelo tse lokelang lilemo tsa bona.
248,HIV,Adolescents living with HIV face unique challenges including stigma and disclosure.,Bacha ba phelang le HIV ba tobana le mathata a ikhethileng ho kenyelletsa kekello le ho senola boemo ba bona.
249,HIV,Transitioning from paediatric to adult HIV care is nako ea bohlokoa bakeng sa bacha.,Ho fetela ho tsoa tlhokomelong ea HIV ea bana ho ea ho ea batho ba baholo ke nako ea bohlokoa bakeng sa bacha.
250,HIV,School-based HIV education programmes can reduce risky behaviour in young people.,Mananeo a thuto ea HIV a thehiloeng sekolong a ka fokotsa maitshwaro a kotsi ho bacha.
251,HIV,Adolescent girls and young women are disproportionately affected by HIV in sub-Saharan Africa.,Banana le basali ba bacha ba angoa ke HIV ka mokgwa o sa lekanang Afrika e ka tlase ho Sahara.
252,HIV,Gender-based violence increases the risk of HIV in women and girls.,Tlhoriso e thehiloeng holim'a bong e eketsa kotsi ea HIV ho basali le banana.
253,HIV,Comprehensive sexuality education helps young people make informed decisions about their health.,Thuto e pharalletseng ea thobalano e thusa bacha ho etsa liqeto tse nang le tsebo mabapi le bophelo ba bona.
254,HIV,Youth-friendly health services encourage adolescents to seek HIV testing and treatment.,Litshebeletso tsa bophelo tse amohelang bacha li khothaletsa bacha ho batla liteko tsa HIV le phekolo.
255,HIV,Peer educators can effectively deliver HIV prevention messages to young people.,Barupisi ba bahlankana ba ka fana ka melaetsa ea thibelo ea HIV ho bacha ka nepo.
