sentence_id,domain_category,english_text,sesotho_text
3201,Symptoms and Complaints,I have been having episodes of sudden numbness on one side.,Ke ntse ke na le linako tsa ho fofa ka tšohanyetso lehlakoreng le le leng.
3202,Symptoms and Complaints,I have weakness in my face on one side.,Ke na le ho fokotsehela sefahlehong sa ka lehlakoreng le le leng.
3203,Symptoms and Complaints,I have difficulty swallowing and feel like food is getting stuck.,Ke na le bothata ba ho metsa mme ke ikutloa joalo ka ha lijo li tšoaroe.
3204,Symptoms and Complaints,I have been having episodes of sudden vision loss.,Ke ntse ke na le linako tsa ho lahleheloa ke pono ka tšohanyetso.
3205,Symptoms and Complaints,I have weakness in both my legs.,Ke na le ho fokotsehela maotong a ka a mabeli.
3206,Symptoms and Complaints,I have difficulty controlling my bladder.,Ke na le bothata ba ho laola seboco sa ka.
3207,Symptoms and Complaints,I have been having episodes of sudden severe dizziness.,Ke ntse ke na le linako tsa ho potoloha ho matla ka tšohanyetso.
3208,Symptoms and Complaints,I have weakness in both my arms.,Ke na le ho fokotsehela mapha a ka a mabeli.
3209,Symptoms and Complaints,I have been having episodes of sudden loss of speech.,Ke ntse ke na le linako tsa ho lahleheloa ke ho bua ka tšohanyetso.
3210,Symptoms and Complaints,I have difficulty controlling my bowels.,Ke na le bothata ba ho laola mala a ka.
3211,Symptoms and Complaints,I have been having episodes of sudden severe headache with vomiting.,Ke ntse ke na le linako tsa mahloko a matla a hlooho le ho hlatsa ka tšohanyetso.
3212,Symptoms and Complaints,I have weakness in my hands and cannot grip things.,Ke na le ho fokotsehela matsoho a ka mme ha ke khone ho tšoara lintho.
3213,Symptoms and Complaints,I have been having episodes of sudden severe neck stiffness.,Ke ntse ke na le linako tsa ho thatafala ha molala ho matla ka tšohanyetso.
3214,Symptoms and Complaints,I have difficulty with my memory and cannot remember recent events.,Ke na le bothata ba ho hopola mme ha ke khone ho hopola liketsahalo tsa morao tjena.
3215,Symptoms and Complaints,I have been having episodes of sudden severe back pain with leg weakness.,Ke ntse ke na le linako tsa mahloko a matla a mokokotlo le ho fokotsehela ha leoto ka tšohanyetso.
3216,Symptoms and Complaints,I have weakness in my feet and keep tripping.,Ke na le ho fokotsehela maotong a ka mme ke ntse ke khutla.
3217,Symptoms and Complaints,I have been having episodes of sudden severe facial pain.,Ke ntse ke na le linako tsa mahloko a matla a sefahleho ka tšohanyetso.
3218,Symptoms and Complaints,I have difficulty concentrating and feel very distracted.,Ke na le bothata ba ho tsepamela mme ke ikutloa ke tloaelehile haholo.
3219,Symptoms and Complaints,I have been having episodes of sudden severe arm pain.,Ke ntse ke na le linako tsa mahloko a matla a lephaka ka tšohanyetso.
3220,Symptoms and Complaints,I have weakness in my neck and cannot hold my head up.,Ke na le ho fokotsehela molaleng mme ha ke khone ho tšoara hlooho ea ka holimo.
3221,Symptoms and Complaints,I have been having episodes of sudden severe leg pain.,Ke ntse ke na le linako tsa mahloko a matla a leoto ka tšohanyetso.
3222,Symptoms and Complaints,I have difficulty with my coordination and keep dropping things.,Ke na le bothata ba ho hokela mme ke ntse ke lahla lintho.
3223,Symptoms and Complaints,I have been having episodes of sudden severe chest pain with arm numbness.,Ke ntse ke na le linako tsa mahloko a matla a sefuba le ho fofa ha lephaka ka tšohanyetso.
3224,Symptoms and Complaints,I have weakness in my tongue and difficulty speaking clearly.,Ke na le ho fokotsehela leleme mme ke na le bothata ba ho bua ka hlakiso.
3225,Symptoms and Complaints,I have been having episodes of sudden severe abdominal pain with back pain.,Ke ntse ke na le linako tsa mahloko a matla a mpa le mahloko a mokokotlo ka tšohanyetso.
3226,Symptoms and Complaints,I have difficulty with my vision and see flashing lights.,Ke na le bothata ba pono mme ke bona lesedi le phaphathang.
3227,Symptoms and Complaints,I have been having episodes of sudden severe eye pain.,Ke ntse ke na le linako tsa mahloko a matla a leihlo ka tšohanyetso.
3228,Symptoms and Complaints,I have weakness in my jaw and difficulty chewing.,Ke na le ho fokotsehela molaleng oa ka mme ke na le bothata ba ho hlafuna.
3229,Symptoms and Complaints,I have been having episodes of sudden severe ear pain.,Ke ntse ke na le linako tsa mahloko a matla a tsebe ka tšohanyetso.
3230,Symptoms and Complaints,I have difficulty with my hearing and everything sounds muffled.,Ke na le bothata ba ho utloa mme ntho tsohle li utloa li koahetse.
