sentence_id,domain_category,english_text,sesotho_text
2201,Medication Instructions,Seek medical attention if you develop signs of a blood clot such as leg swelling.,
2202,Medication Instructions,This medicine may cause a decrease in platelets; report unusual bleeding.,
2203,Medication Instructions,Contact your doctor if you develop eye pain or redness while taking this medicine.,
2204,Medication Instructions,This medicine may cause hot flushes; inform your doctor if they are bothersome.,
2205,Medication Instructions,Seek medical help if you develop a high fever with stiff neck and headache.,
2206,Medication Instructions,This medicine may cause increased sensitivity to pain.,
2207,Medication Instructions,Contact your doctor if you develop tremors or shaking while taking this medicine.,
2208,Medication Instructions,This medicine may cause a decrease in red blood cells; report fatigue or pallor.,
2209,Medication Instructions,Seek medical attention if you develop signs of pancreatitis such as severe abdominal pain.,
2210,Medication Instructions,This medicine may cause increased appetite; monitor your food intake.,
2211,Medication Instructions,Contact your doctor if you develop difficulty urinating while taking this medicine.,
2212,Medication Instructions,This medicine may cause a bitter taste in the mouth.,
2213,Medication Instructions,Seek medical help if you develop severe dizziness or loss of balance.,
2214,Medication Instructions,This medicine may cause increased heart rate; inform your doctor if it is persistent.,
2215,Medication Instructions,Contact your doctor if you develop confusion or disorientation while taking this medicine.,
2216,Medication Instructions,This medicine may cause a decrease in bone density with long-term use.,
2217,Medication Instructions,Seek medical attention if you develop signs of an electrolyte imbalance.,
2218,Medication Instructions,This medicine may cause increased sensitivity of the skin to touch.,
2219,Medication Instructions,Contact your doctor if you develop persistent hiccups while taking this medicine.,
2220,Medication Instructions,This medicine may cause a decrease in libido; inform your doctor.,
2221,Medication Instructions,Seek medical help if you develop signs of a serious skin reaction.,
2222,Medication Instructions,This medicine may cause increased production of saliva.,
2223,Medication Instructions,Contact your doctor if you develop a persistent fever while taking this medicine.,
2224,Medication Instructions,This medicine may cause a decrease in blood sodium levels.,
2225,Medication Instructions,Seek medical attention if you develop signs of thyroid problems.,
2226,Medication Instructions,This medicine may cause increased sensitivity to allergens.,
2227,Medication Instructions,Contact your doctor if you develop a persistent dry cough.,
2228,Medication Instructions,This medicine may cause a decrease in potassium levels; eat potassium-rich foods.,
2229,Medication Instructions,Seek medical help if you develop signs of adrenal insufficiency.,
2230,Medication Instructions,This medicine may cause increased production of urine at night.,
2231,Medication Instructions,Contact your doctor if you develop a persistent skin rash.,
2232,Medication Instructions,This medicine may cause a decrease in calcium levels with long-term use.,
2233,Medication Instructions,Seek medical attention if you develop signs of a severe allergic reaction.,
2234,Medication Instructions,This medicine may cause increased sensitivity to sunlight on the skin.,
2235,Medication Instructions,Contact your doctor if you develop a persistent headache while taking this medicine.,
2236,Medication Instructions,This medicine may cause a decrease in magnesium levels.,
2237,Medication Instructions,Seek medical help if you develop signs of a serious infection.,
2238,Medication Instructions,This medicine may cause increased production of stomach acid.,
2239,Medication Instructions,Contact your doctor if you develop a persistent cough with blood.,
2240,Medication Instructions,This medicine may cause a decrease in zinc levels with long-term use.,
2241,Medication Instructions,Seek medical attention if you develop signs of a serious liver reaction.,
2242,Medication Instructions,This medicine may cause increased sensitivity to cold and heat.,
2243,Medication Instructions,Contact your doctor if you develop a persistent fever with rash.,
2244,Medication Instructions,This medicine may cause a decrease in folate levels; take a supplement if advised.,
2245,Medication Instructions,Seek medical help if you develop signs of a serious kidney reaction.,
2246,Medication Instructions,This medicine may cause increased production of mucus in the airways.,
2247,Medication Instructions,Contact your doctor if you develop a persistent pain in the abdomen.,
2248,Medication Instructions,This medicine may cause a decrease in vitamin B12 levels with long-term use.,
2249,Medication Instructions,Seek medical attention if you develop signs of a serious heart reaction.,
2250,Medication Instructions,This medicine may cause increased sensitivity to medications.,
2251,Medication Instructions,Contact your doctor if you develop a persistent swelling in the body.,
2252,Medication Instructions,This medicine may cause a decrease in iron levels; take a supplement if advised.,
2253,Medication Instructions,Seek medical help if you develop signs of a serious lung reaction.,
2254,Medication Instructions,This medicine may cause increased production of bile.,
2255,Medication Instructions,Contact your doctor if you develop a persistent numbness in the body.,
2256,Medication Instructions,This medicine may cause a decrease in vitamin D levels with long-term use.,
2257,Medication Instructions,Seek medical attention if you develop signs of a serious blood reaction.,
2258,Medication Instructions,This medicine may cause increased sensitivity to light in the eyes.,
2259,Medication Instructions,Contact your doctor if you develop a persistent weakness in the body.,
2260,Medication Instructions,This medicine may cause a decrease in copper levels with long-term use.,
2261,Medication Instructions,Seek medical help if you develop signs of a serious skin infection.,
2262,Medication Instructions,This medicine may cause increased production of hormones.,
2263,Medication Instructions,Contact your doctor if you develop a persistent tingling in the body.,
2264,Medication Instructions,This medicine may cause a decrease in selenium levels with long-term use.,
2265,Medication Instructions,Seek medical attention if you develop signs of a serious nerve reaction.,
2266,Medication Instructions,This medicine may cause increased sensitivity to medications taken together.,
2267,Medication Instructions,Contact your doctor if you develop a persistent burning sensation in the body.,
2268,Medication Instructions,This medicine may cause a decrease in chromium levels with long-term use.,
2269,Medication Instructions,Seek medical help if you develop signs of a serious eye reaction.,
2270,Medication Instructions,This medicine may cause increased production of enzymes in the liver.,
2271,Medication Instructions,Contact your doctor if you develop a persistent itching sensation in the body.,
2272,Medication Instructions,This medicine may cause a decrease in manganese levels with long-term use.,
2273,Medication Instructions,Seek medical attention if you develop signs of a serious ear reaction.,
2274,Medication Instructions,This medicine may cause increased sensitivity to environmental allergens.,
2275,Medication Instructions,Contact your doctor if you develop a persistent redness in the body.,
2276,Medication Instructions,This medicine may cause a decrease in molybdenum levels with long-term use.,
2277,Medication Instructions,Seek medical help if you develop signs of a serious joint reaction.,
2278,Medication Instructions,This medicine may cause increased production of white blood cells.,
2279,Medication Instructions,Contact your doctor if you develop a persistent swelling of the lymph nodes.,
2280,Medication Instructions,This medicine may cause a decrease in iodine levels with long-term use.,
2281,Medication Instructions,Seek medical attention if you develop signs of a serious muscle reaction.,
2282,Medication Instructions,This medicine may cause increased sensitivity to physical activity.,
2283,Medication Instructions,Contact your doctor if you develop a persistent change in bowel habits.,
2284,Medication Instructions,Do not take this medicine with alcohol as it may cause serious side effects.,
2285,Medication Instructions,Avoid taking antacids within two hours of taking this medicine.,
2286,Medication Instructions,This medicine may interact with blood thinners; inform your doctor.,
2287,Medication Instructions,Do not take this medicine with grapefruit juice as it affects absorption.,
2288,Medication Instructions,Inform your doctor of all medicines you are taking before starting this treatment.,
2289,Medication Instructions,This medicine may reduce the effectiveness of oral contraceptives.,
2290,Medication Instructions,Do not take this medicine with other sedatives without medical advice.,
2291,Medication Instructions,This medicine may increase the effects of blood pressure medication.,
2292,Medication Instructions,Avoid taking iron supplements within four hours of this medicine.,
2293,Medication Instructions,This medicine may interact with diabetes medications; monitor your blood sugar.,
2294,Medication Instructions,Do not take this medicine with St John's Wort herbal supplement.,
2295,Medication Instructions,This medicine may increase the risk of bleeding when taken with aspirin.,
2296,Medication Instructions,Avoid taking calcium supplements at the same time as this medicine.,
2297,Medication Instructions,This medicine may interact with cholesterol-lowering drugs; inform your doctor.,
2298,Medication Instructions,Do not take this medicine with other antibiotics without medical advice.,
2299,Medication Instructions,This medicine may increase the toxicity of other medicines taken together.,
2300,Medication Instructions,Avoid taking magnesium supplements within two hours of this medicine.,
2301,Medication Instructions,This medicine may interact with antiepileptic drugs; monitor drug levels.,
2302,Medication Instructions,Do not take this medicine with antifungal drugs without medical advice.,
2303,Medication Instructions,This medicine may increase the risk of muscle damage when taken with statins.,
2304,Medication Instructions,Avoid taking zinc supplements at the same time as this medicine.,
2305,Medication Instructions,This medicine may interact with immunosuppressant drugs; inform your doctor.,
2306,Medication Instructions,Do not take this medicine with antiviral drugs without medical advice.,
2307,Medication Instructions,This medicine may increase the sedative effects of antihistamines.,
2308,Medication Instructions,Avoid taking dairy products within two hours of this medicine.,
2309,Medication Instructions,This medicine may interact with thyroid medications; monitor thyroid levels.,
2310,Medication Instructions,Do not take this medicine with antidepressants without medical advice.,
2311,Medication Instructions,This medicine may increase the risk of kidney damage when taken with NSAIDs.,
2312,Medication Instructions,Avoid taking vitamin C supplements at the same time as this medicine.,
2313,Medication Instructions,This medicine may interact with antipsychotic drugs; inform your doctor.,
2314,Medication Instructions,Do not take this medicine with antimalarial drugs without medical advice.,
2315,Medication Instructions,This medicine may increase the effects of muscle relaxants.,
2316,Medication Instructions,Avoid taking potassium supplements at the same time as this medicine.,
2317,Medication Instructions,This medicine may interact with anticoagulant drugs; monitor clotting time.,
2318,Medication Instructions,Do not take this medicine with corticosteroids without medical advice.,
2319,Medication Instructions,This medicine may increase the risk of heart rhythm problems with other drugs.,
2320,Medication Instructions,Avoid taking sodium bicarbonate at the same time as this medicine.,
2321,Medication Instructions,This medicine may interact with diuretic drugs; monitor electrolyte levels.,
2322,Medication Instructions,Do not take this medicine with antiretroviral drugs without medical advice.,
2323,Medication Instructions,This medicine may increase the risk of low blood sugar with insulin.,
2324,Medication Instructions,Avoid taking herbal remedies at the same time as this medicine without advice.,
2325,Medication Instructions,This medicine may interact with beta-blocker drugs; inform your doctor.,
2326,Medication Instructions,Do not take this medicine with antituberculosis drugs without medical advice.,
2327,Medication Instructions,This medicine may increase the risk of bleeding with antiplatelet drugs.,
2328,Medication Instructions,Avoid taking high-dose vitamin E supplements at the same time as this medicine.,
2329,Medication Instructions,This medicine may interact with ACE inhibitor drugs; monitor blood pressure.,
2330,Medication Instructions,Do not take this medicine with antihypertensive drugs without medical advice.,
2331,Medication Instructions,This medicine may increase the risk of toxicity with other nephrotoxic drugs.,
2332,Medication Instructions,Avoid taking high-dose vitamin A supplements at the same time as this medicine.,
2333,Medication Instructions,This medicine may interact with calcium channel blocker drugs; inform your doctor.,
2334,Medication Instructions,Do not take this medicine with antidiabetic drugs without medical advice.,
2335,Medication Instructions,This medicine may increase the risk of serotonin syndrome with other serotonergic drugs.,
2336,Medication Instructions,Avoid taking high-dose vitamin K supplements at the same time as this medicine.,
2337,Medication Instructions,This medicine may interact with proton pump inhibitor drugs; inform your doctor.,
2338,Medication Instructions,Do not take this medicine with antianxiety drugs without medical advice.,
2339,Medication Instructions,This medicine may increase the risk of QT prolongation with other drugs.,
2340,Medication Instructions,Avoid taking high-dose omega-3 supplements at the same time as this medicine.,
2341,Medication Instructions,This medicine may interact with H2 blocker drugs; inform your doctor.,
2342,Medication Instructions,Do not take this medicine with anticonvulsant drugs without medical advice.,
2343,Medication Instructions,This medicine may increase the risk of hypotension with other antihypertensives.,
2344,Medication Instructions,Avoid taking high-dose coenzyme Q10 supplements at the same time as this medicine.,
