sentence_id,domain_category,english_text,sesotho_text
4401,General Patient Education,It is important to understand your medical condition.,
4402,General Patient Education,Knowing about your illness helps you manage it better.,
4403,General Patient Education,You have the right to ask your doctor questions about your health.,
4404,General Patient Education,You have the right to receive clear information about your diagnosis.,
4405,General Patient Education,You have the right to be involved in decisions about your treatment.,
4406,General Patient Education,You have the right to refuse treatment after being fully informed.,
4407,General Patient Education,You have the right to confidentiality about your health information.,
4408,General Patient Education,Your medical information cannot be shared without your consent.,
4409,General Patient Education,You have the right to access your own medical records.,
4410,General Patient Education,You have the right to a second opinion from another doctor.,
4411,General Patient Education,It is important to tell your doctor about all your symptoms.,
4412,General Patient Education,Always tell your doctor about all the medications you are taking.,
4413,General Patient Education,Tell your doctor about any traditional or herbal medicines you use.,
4414,General Patient Education,Tell your doctor if you are allergic to any medication.,
4415,General Patient Education,Always inform the nurse if your condition changes between visits.,
4416,General Patient Education,It is important to attend all your scheduled medical appointments.,
4417,General Patient Education,Missing appointments can delay your treatment and recovery.,
4418,General Patient Education,Regular check-ups help detect health problems early.,
4419,General Patient Education,Early detection of illness leads to better treatment outcomes.,
4420,General Patient Education,Prevention is better than cure.,
4421,General Patient Education,A healthy lifestyle reduces the risk of many diseases.,
4422,General Patient Education,Regular physical activity improves your overall health.,
4423,General Patient Education,A balanced diet supports your immune system and recovery.,
4424,General Patient Education,Drinking enough water every day is important for your health.,
4425,General Patient Education,Getting enough sleep helps your body heal and stay healthy.,
4426,General Patient Education,Reducing stress improves your mental and physical health.,
4427,General Patient Education,Avoiding alcohol reduces the risk of liver disease and other conditions.,
4428,General Patient Education,Stopping smoking improves your lung health and overall wellbeing.,
4429,General Patient Education,Maintaining a healthy weight reduces the risk of chronic diseases.,
4430,General Patient Education,Regular hand washing prevents the spread of infections.,
4431,General Patient Education,Good hygiene protects you and your family from illness.,
4432,General Patient Education,Vaccinations protect you from serious and preventable diseases.,
4433,General Patient Education,It is important to keep your vaccinations up to date.,
4434,General Patient Education,Screening tests help detect diseases before symptoms appear.,
4435,General Patient Education,Regular blood pressure checks can prevent heart disease and stroke.,
4436,General Patient Education,Regular blood sugar checks help manage and prevent diabetes.,
4437,General Patient Education,Regular cholesterol checks reduce the risk of heart disease.,
4438,General Patient Education,Cancer screening saves lives through early detection.,
4439,General Patient Education,Eye examinations help detect vision problems and other conditions.,
4440,General Patient Education,Dental check-ups prevent tooth decay and gum disease.,
4441,General Patient Education,Mental health is as important as physical health.,
4442,General Patient Education,It is important to seek help if you are feeling depressed or anxious.,
4443,General Patient Education,Talking about your feelings can improve your mental health.,
4444,General Patient Education,Support from family and friends is important for recovery.,
4445,General Patient Education,Community support groups can help you manage your condition.,
4446,General Patient Education,Health education helps you make informed decisions about your health.,
4447,General Patient Education,Understanding your medication helps you take it correctly.,
4448,General Patient Education,Following your treatment plan improves your health outcomes.,
4449,General Patient Education,Completing your full course of treatment prevents drug resistance.,
4450,General Patient Education,Never share your medication with other people.,
4451,General Patient Education,Never stop your medication without consulting your doctor.,
4452,General Patient Education,Always take your medication at the same time every day.,
4453,General Patient Education,Store your medication in a cool dry place away from sunlight.,
4454,General Patient Education,Keep all medications out of reach of children.,
4455,General Patient Education,Check the expiry date of your medication before taking it.,
4456,General Patient Education,Dispose of expired medication safely and responsibly.,
4457,General Patient Education,Report any side effects of your medication to the clinic.,
4458,General Patient Education,Ask the pharmacist if you are unsure how to take your medication.,
4459,General Patient Education,Read the information leaflet that comes with your medication.,
4460,General Patient Education,Understanding your treatment empowers you to take control of your health.,
4461,General Patient Education,Wash your hands with soap and water for at least twenty seconds.,
4462,General Patient Education,Wash your hands before eating and after using the toilet.,
4463,General Patient Education,Wash your hands after coughing or sneezing.,
4464,General Patient Education,Wash your hands after touching animals or animal waste.,
4465,General Patient Education,Wash your hands after handling raw meat or poultry.,
4466,General Patient Education,Use an alcohol-based hand sanitiser when soap is not available.,
4467,General Patient Education,Cover your mouth and nose when you cough or sneeze.,
4468,General Patient Education,Use a tissue when you cough or sneeze and dispose of it immediately.,
4469,General Patient Education,Avoid touching your face with unwashed hands.,
4470,General Patient Education,Avoid sharing personal items such as towels and toothbrushes.,
4471,General Patient Education,Keep your home clean and well ventilated.,
4472,General Patient Education,Open windows to allow fresh air into your home.,
4473,General Patient Education,Clean and disinfect frequently touched surfaces regularly.,
4474,General Patient Education,Wash your clothes and bedding regularly.,
4475,General Patient Education,Bathe or shower every day to maintain personal hygiene.,
4476,General Patient Education,Brush your teeth at least twice a day.,
4477,General Patient Education,Use clean and safe drinking water at all times.,
4478,General Patient Education,Boil water if you are unsure whether it is safe to drink.,
4479,General Patient Education,Store drinking water in a clean covered container.,
4480,General Patient Education,Wash fruits and vegetables before eating them.,
4481,General Patient Education,Cook meat and poultry thoroughly before eating.,
4482,General Patient Education,Avoid eating food that has been left out for more than two hours.,
4483,General Patient Education,Refrigerate leftovers promptly to prevent food poisoning.,
4484,General Patient Education,Avoid sharing food or drinks with someone who is sick.,
4485,General Patient Education,Stay at home when you are sick to prevent spreading illness.,
