sentence_id,domain_category,english_text,sesotho_text
3601,Appointments and Follow-Up,I have arrived for my appointment.,Ke fihlile bakeng sa appointment ea ka.
3602,Appointments and Follow-Up,I am here for my scheduled check-up.,Ke teng bakeng sa tlhahlobo ea ka e reretseng.
3603,Appointments and Follow-Up,I have an appointment at ten o'clock this morning.,Ke na le appointment ka hora ea leshome hoseng hona.
3604,Appointments and Follow-Up,I am checking in for my follow-up appointment.,Ke kena bakeng sa appointment ea ka ea ho latela.
3605,Appointments and Follow-Up,I arrived early for my appointment.,Ke fihlile kapele bakeng sa appointment ea ka.
3606,Appointments and Follow-Up,I am a bit late for my appointment.,Ke tsohile hanyane bakeng sa appointment ea ka.
3607,Appointments and Follow-Up,I missed my appointment and would like to rebook.,Ke lahlehetsoe ke appointment ea ka mme ke rata ho e buka hape.
3608,Appointments and Follow-Up,I could not make it to my appointment yesterday.,Ha ke a khona ho tla appointment ea ka maobane.
3609,Appointments and Follow-Up,I am here for my TB treatment appointment.,Ke teng bakeng sa appointment ea phekolo ea TB.
3610,Appointments and Follow-Up,I am here for my ART clinic appointment.,Ke teng bakeng sa appointment ea kliniki ea ART.
3611,Appointments and Follow-Up,I have come for my antenatal appointment.,Ke tlile bakeng sa appointment ea ho mitsa.
3612,Appointments and Follow-Up,I am here for my child's immunisation appointment.,Ke teng bakeng sa appointment ea liente tsa ngoana oa ka.
3613,Appointments and Follow-Up,I have an appointment with the nurse today.,Ke na le appointment le mooki kajeno.
3614,Appointments and Follow-Up,I am here to see the doctor for my follow-up.,Ke teng ho bona ngaka bakeng sa ho latela ha ka.
3615,Appointments and Follow-Up,I have a referral appointment at this clinic.,Ke na le appointment ea referral klinikeng ena.
3616,Appointments and Follow-Up,I am here for my blood test appointment.,Ke teng bakeng sa appointment ea tlhahlobo ea mali.
3617,Appointments and Follow-Up,I have come for my X-ray appointment.,Ke tlile bakeng sa appointment ea X-ray ea ka.
3618,Appointments and Follow-Up,I am here for my ultrasound appointment.,Ke teng bakeng sa appointment ea ultrasound ea ka.
3619,Appointments and Follow-Up,I have an appointment for my CD4 count test.,Ke na le appointment bakeng sa tlhahlobo ea palo ea CD4 ea ka.
3620,Appointments and Follow-Up,I am here for my viral load test appointment.,Ke teng bakeng sa appointment ea tlhahlobo ea viral load ea ka.
3621,Appointments and Follow-Up,I have come for my counselling appointment.,Ke tlile bakeng sa appointment ea keletso ea ka.
3622,Appointments and Follow-Up,I am here for my physiotherapy appointment.,Ke teng bakeng sa appointment ea physiotherapy ea ka.
3623,Appointments and Follow-Up,I have an appointment for a wound dressing.,Ke na le appointment bakeng sa ho koahela ntoa.
3624,Appointments and Follow-Up,I am here for my post-operative follow-up.,Ke teng bakeng sa ho latela ka mor'a opereishene ea ka.
3625,Appointments and Follow-Up,I have come for my discharge review appointment.,Ke tlile bakeng sa appointment ea ho hlahloba ho tloha sepetleleng.
3626,Appointments and Follow-Up,I am here for my nutrition assessment appointment.,Ke teng bakeng sa appointment ea tlhahlobo ea phepo ea ka.
3627,Appointments and Follow-Up,I have an appointment for a family planning consultation.,Ke na le appointment bakeng sa keletso ea ho rererela lelapa.
3628,Appointments and Follow-Up,I am here for my cervical screening appointment.,Ke teng bakeng sa appointment ea ho hlahloba molala oa mpheng oa ka.
3629,Appointments and Follow-Up,I have come for my mental health follow-up.,Ke tlile bakeng sa ho latela bophelo ba kelello ea ka.
3630,Appointments and Follow-Up,I am here for my diabetes management appointment.,Ke teng bakeng sa appointment ea taolo ea tsoekere ea ka.
3631,Appointments and Follow-Up,I have an appointment for a blood pressure review.,Ke na le appointment bakeng sa ho hlahloba khatello ea mali.
3632,Appointments and Follow-Up,I am here for my cholesterol results appointment.,Ke teng bakeng sa appointment ea liphetho tsa cholesterol ea ka.
3633,Appointments and Follow-Up,I have come for my kidney function results.,Ke tlile bakeng sa liphetho tsa tšebetso ea lipitso tsa ka.
3634,Appointments and Follow-Up,I am here for my liver function test results.,Ke teng bakeng sa liphetho tsa tlhahlobo ea tšebetso ea sebete sa ka.
3635,Appointments and Follow-Up,I have an appointment to collect my medication.,Ke na le appointment ho kga moriana oa ka.
3636,Appointments and Follow-Up,I am here to pick up my repeat prescription.,Ke teng ho kga prescription ea ka ea ho phindoa.
3637,Appointments and Follow-Up,I have come to get my test results.,Ke tlile ho fumana liphetho tsa tlhahlobo ea ka.
3638,Appointments and Follow-Up,I am here to discuss my scan results with the doctor.,Ke teng ho buisana le ngaka ka liphetho tsa scan ea ka.
3639,Appointments and Follow-Up,I have an appointment to review my treatment plan.,Ke na le appointment ho hlahloba leano la phekolo ea ka.
3640,Appointments and Follow-Up,I am here for my routine six-month check-up.,Ke teng bakeng sa tlhahlobo ea ka ea kamehla ea likhoeli tse tšeletseng.
3641,Appointments and Follow-Up,I have come for my annual health review.,Ke tlile bakeng sa ho hlahloba bophelo ba ka ba selemo.
3642,Appointments and Follow-Up,I am here for my three-month ART review.,Ke teng bakeng sa ho hlahloba ART ea ka ea likhoeli tse tharo.
3643,Appointments and Follow-Up,I have an appointment for my two-week post-discharge check.,Ke na le appointment bakeng sa tlhahlobo ea libeke tse peli ka mor'a ho tloha sepetleleng.
3644,Appointments and Follow-Up,I am here for my one-month follow-up after starting treatment.,Ke teng bakeng sa ho latela ha khoeli e le ngoe ka mor'a ho qala phekolo.
3645,Appointments and Follow-Up,I have come for my end-of-treatment review.,Ke tlile bakeng sa ho hlahloba qetellong ea phekolo ea ka.
3646,Appointments and Follow-Up,I am here for my pre-operative assessment appointment.,Ke teng bakeng sa appointment ea tlhahlobo pele ho opereishene.
3647,Appointments and Follow-Up,I have an appointment for a second opinion consultation.,Ke na le appointment bakeng sa keletso ea maikutlo a bobeli.
3648,Appointments and Follow-Up,I am here for my specialist referral appointment.,Ke teng bakeng sa appointment ea referral ea ngaka e khethehileng.
3649,Appointments and Follow-Up,I have come for my social worker appointment.,Ke tlile bakeng sa appointment ea mosebetsi oa sechaba.
3650,Appointments and Follow-Up,I am here for my health education group session.,Ke teng bakeng sa session ea sehlopha sa thuto ea bophelo bo botle.
3651,Appointments and Follow-Up,The doctor asked me how I have been feeling since my last visit.,Ngaka e nkotse hore na ke ikutloa joang ho tloha tsebelisong ea ka ea ho qetela.
3652,Appointments and Follow-Up,The nurse checked my weight and height at the appointment.,Mooki o hlahlobile boima le bolelele ba ka appointment.
3653,Appointments and Follow-Up,My blood pressure was measured at the appointment.,Khatello ea mali ea ka e lekotse appointment.
3654,Appointments and Follow-Up,The doctor reviewed my medication at the follow-up.,Ngaka e hlahlobile moriana oa ka ho latela.
3655,Appointments and Follow-Up,The nurse took a blood sample at my appointment.,Mooki o nkile sampole ea mali appointment ea ka.
3656,Appointments and Follow-Up,The doctor ordered a chest X-ray at my follow-up.,Ngaka e laetse X-ray ea sefuba ho latela ha ka.
3657,Appointments and Follow-Up,The nurse explained my test results at the appointment.,Mooki o hlalositše liphetho tsa tlhahlobo ea ka appointment.
3658,Appointments and Follow-Up,The doctor changed my medication dose at the follow-up.,Ngaka e fetotsoe dose ea moriana oa ka ho latela.
3659,Appointments and Follow-Up,The nurse gave me a new prescription at my appointment.,Mooki o mphe prescription e ncha appointment ea ka.
3660,Appointments and Follow-Up,The doctor referred me to a specialist at my follow-up.,Ngaka e nkisitse ngakeng e khethehileng ho latela ha ka.
3661,Appointments and Follow-Up,The nurse counselled me about my treatment at the appointment.,Mooki o nkeletse ka phekolo ea ka appointment.
3662,Appointments and Follow-Up,The doctor asked about any side effects I have experienced.,Ngaka e botšitse ka litlamorao tse ling tsohle tse nkiloeng.
3663,Appointments and Follow-Up,The nurse checked my CD4 count results at the appointment.,Mooki o hlahlobile liphetho tsa palo ea CD4 ea ka appointment.
3664,Appointments and Follow-Up,The doctor discussed my viral load results with me.,Ngaka e buisane le nna ka liphetho tsa viral load ea ka.
3665,Appointments and Follow-Up,The nurse reminded me to take my medication every day.,Mooki o nkhumamisitse ho nka moriana oa ka letsatsi le leng le le leng.
3666,Appointments and Follow-Up,The doctor told me my TB treatment is going well.,Ngaka e mpoleletse hore phekolo ea TB ea ka e tsamaea hantle.
3667,Appointments and Follow-Up,The nurse weighed my baby at the appointment.,Mooki o lekotse boima ba ngoana oa ka appointment.
3668,Appointments and Follow-Up,The doctor measured my child's growth at the follow-up.,Ngaka e lekotse kholo ea ngoana oa ka ho latela.
3669,Appointments and Follow-Up,The nurse gave my child a vaccination at the appointment.,Mooki o file ngoana oa ka ente appointment.
3670,Appointments and Follow-Up,The doctor examined my wound at the follow-up.,Ngaka e hlahlobile ntoa ea ka ho latela.
3671,Appointments and Follow-Up,The nurse changed my wound dressing at the appointment.,Mooki o fetotsoe koahelo ea ntoa ea ka appointment.
3672,Appointments and Follow-Up,The doctor asked if I have been experiencing any pain.,Ngaka e botšitse haeba ke na le mahloko afe kafe.
3673,Appointments and Follow-Up,The nurse checked my temperature at the appointment.,Mooki o hlahlobile mocheso oa ka appointment.
3674,Appointments and Follow-Up,The doctor listened to my chest at the follow-up.,Ngaka e utloile sefuba sa ka ho latela.
3675,Appointments and Follow-Up,The nurse checked my oxygen levels at the appointment.,Mooki o hlahlobile maemo a oxygen ea ka appointment.
3676,Appointments and Follow-Up,The doctor asked about my diet and exercise habits.,Ngaka e botšitse ka mekhoa ea ka ea lijo le ho itlama.
3677,Appointments and Follow-Up,The nurse gave me advice on healthy eating at the appointment.,Mooki o mphe keletso ea ho ja hantle appointment.
3678,Appointments and Follow-Up,The doctor told me to reduce my salt intake.,Ngaka e mpoleletse ho fokotsa ho nka letsoai.
3679,Appointments and Follow-Up,The nurse advised me to drink more water every day.,Mooki o nkeletse ho noa metsi a mangata letsatsi le leng le le leng.
3680,Appointments and Follow-Up,The doctor told me to come back in three months.,Ngaka e mpoleletse ho khutla ka mor'a likhoeli tse tharo.
3681,Appointments and Follow-Up,The nurse booked my next appointment before I left.,Mooki o bukile appointment ea ka e latelang pele ke tsamaea.
3682,Appointments and Follow-Up,The doctor gave me a sick note at the appointment.,Ngaka e mphe lengolo la bolwetse appointment.
3683,Appointments and Follow-Up,The nurse printed my results for me to take home.,Mooki o hatisitse liphetho tsa ka bakeng sa ho li nka lapeng.
3684,Appointments and Follow-Up,The doctor explained the next steps in my treatment.,Ngaka e hlalositše mehato e latelang phekolo ea ka.
3685,Appointments and Follow-Up,The nurse gave me a pamphlet about my condition.,Mooki o mphe pampiri ea boemo ba ka.
3686,Appointments and Follow-Up,The doctor asked if I have any questions.,Ngaka e botšitse haeba ke na le lipotso tse ling.
3687,Appointments and Follow-Up,The nurse answered all my questions at the appointment.,Mooki o arabile lipotso tsohle tsa ka appointment.
3688,Appointments and Follow-Up,The doctor told me to monitor my symptoms at home.,Ngaka e mpoleletse ho hlahloba matšoao a ka lapeng.
3689,Appointments and Follow-Up,The nurse showed me how to check my blood pressure at home.,Mooki o mpontšitse ho lekola khatello ea mali lapeng.
3690,Appointments and Follow-Up,The doctor advised me to rest and avoid heavy work.,Ngaka e nkeletse ho khutsa le ho hana mesebetsi e boima.
3691,Appointments and Follow-Up,The nurse reminded me of the importance of keeping appointments.,Mooki o nkhumamisitse bohlokoa ba ho boloka li-appointment.
3692,Appointments and Follow-Up,The doctor told me to call if my symptoms get worse.,Ngaka e mpoleletse ho letsetsa haeba matšoao a ka a mpe.
3693,Appointments and Follow-Up,The nurse gave me the clinic's emergency contact number.,Mooki o mphe nomoro ea ho ikopanya ea tšohanyetso ea kliniki.
3694,Appointments and Follow-Up,The doctor told me my condition is improving.,Ngaka e mpoleletse hore boemo ba ka bo ntlafala.
3695,Appointments and Follow-Up,The nurse confirmed my next appointment date and time.,Mooki o netefatse letsatsi le nako ea appointment ea ka e latelang.
3696,Appointments and Follow-Up,The doctor said I can stop one of my medications.,Ngaka e itse nka emisa e le ngoe ea meriana ea ka.
3697,Appointments and Follow-Up,The nurse updated my patient file at the appointment.,Mooki o ntlafatse faele ea ka ea mokuloi appointment.
3698,Appointments and Follow-Up,The doctor asked about my mental health and stress levels.,Ngaka e botšitse ka bophelo ba kelello ea ka le maemo a khatello.
3699,Appointments and Follow-Up,The nurse referred me to the social worker for support.,Mooki o nkisitse mosebetsing oa sechaba bakeng sa tshehetso.
3700,Appointments and Follow-Up,The doctor told me to bring a family member to the next visit.,Ngaka e mpoleletse ho tlisa leloko la lelapa tsebelisong e latelang.
3701,Appointments and Follow-Up,The nurse explained the purpose of my next follow-up.,Mooki o hlalositše sepheo sa ho latela ha ka ho tlang.
3702,Appointments and Follow-Up,The doctor said my blood results are within normal range.,Ngaka e itse liphetho tsa mali ea ka li le maemong a tloaelehileng.
3703,Appointments and Follow-Up,The nurse told me my viral load is undetectable.,Mooki o mpoleletse hore viral load ea ka ha e fumanehe.
3704,Appointments and Follow-Up,The doctor confirmed my TB treatment is complete.,Ngaka e netefatse hore phekolo ea TB ea ka e phethahetsoe.
3705,Appointments and Follow-Up,The nurse congratulated me on completing my treatment.,Mooki o nkelebitse ka ho phetela phekolo ea ka.
3706,Appointments and Follow-Up,The doctor advised me to continue with my current medication.,Ngaka e nkeletse ho tsoela pele le moriana oa ka oa joale.
3707,Appointments and Follow-Up,The nurse reminded me not to share my medication with anyone.,Mooki o nkhumamisitse ho se arolelane moriana oa ka le motho ofe kafe.
3708,Appointments and Follow-Up,The doctor told me to avoid alcohol while on this medication.,Ngaka e mpoleletse ho hana joala ha ke nka moriana ona.
